unit_id,post,D,Y,X1,X2,X3,X4
634,0,0,48.48349397961082,4,7,0,0
635,0,1,47.484078754345454,1,6,0,1
636,0,1,48.81642522125103,1,5,0,0
637,0,1,47.55182898381818,5,5,1,0
638,0,1,49.770782915784466,3,5,1,0
639,0,0,49.08326748315168,1,5,1,0
640,0,1,48.80463607969653,1,6,1,0
641,0,1,48.47548951004508,3,7,1,0
642,0,1,49.2358291178036,3,7,1,1
643,0,0,49.32629055415596,4,5,0,1
644,0,0,49.42336882438897,6,6,0,0
645,0,0,50.55883214722189,5,4,0,1
646,0,0,50.51801809201888,4,8,0,0
647,0,0,51.85462043800648,4,6,0,0
648,0,0,47.40356506881754,3,5,0,1
649,0,0,49.61484768227049,6,6,0,0
650,0,0,49.2987706145966,4,5,0,1
651,0,0,49.835805887399545,2,7,0,0
652,0,1,50.70545246757397,2,6,0,0
653,0,0,49.51022577990542,2,6,0,0
654,0,1,49.66041088442931,1,6,1,1
655,0,1,48.76486724508031,4,7,1,1
656,0,1,48.73160834051987,4,6,0,0
657,0,1,50.36461041803438,2,7,0,0
658,0,0,49.8007037801878,1,7,0,1
659,0,0,49.02324490294861,4,7,0,0
660,0,1,47.92460168935733,4,5,0,1
661,0,0,50.07732781498422,1,5,0,0
662,0,0,50.128415025240436,4,5,0,1
663,0,1,49.30007168118933,2,6,0,0
664,0,1,49.59588272659376,4,6,1,0
665,0,1,50.02196625129732,2,3,0,0
666,0,1,51.284560790369916,1,5,1,0
667,0,1,48.47368689497991,4,6,0,0
668,0,1,49.007232985189034,4,5,0,0
669,0,0,49.40911926791796,3,7,1,1
670,0,0,48.73340518632058,2,5,1,0
671,0,0,48.51259926440101,5,4,0,0
672,0,1,49.273188866441544,1,6,0,0
673,0,1,47.70750371665301,4,4,1,0
674,0,1,49.760120124261135,4,6,0,0
675,0,1,49.642864393812026,4,7,1,0
676,0,1,48.14559550769646,8,7,1,1
677,0,0,49.043455369008356,4,5,0,0
678,0,1,48.89015579719002,5,5,0,0
679,0,0,47.85153488909578,1,3,0,0
680,0,0,48.38554928663229,6,5,1,0
681,0,0,50.23885784652397,5,7,0,1
682,0,0,49.861402558225436,6,5,1,1
683,0,1,49.73349904919031,1,5,0,1
684,0,0,49.94655962055457,3,7,1,1
685,0,0,49.954551027205326,4,6,0,1
686,0,1,48.10309265103327,4,6,0,0
687,0,1,48.168393467692376,3,5,1,0
688,0,0,50.0392760809352,2,6,0,1
689,0,0,50.159599061138785,5,5,0,1
690,0,0,48.91908709995559,7,5,0,1
691,0,0,49.25782091211829,6,5,0,1
692,0,1,49.29239135922188,0,4,1,1
693,0,0,50.10241971336257,2,7,1,0
694,0,0,48.100671221266936,7,5,1,0
695,0,1,49.05807305614292,2,5,1,0
696,0,0,48.49553845562902,2,8,0,0
697,0,0,48.81796696556816,1,4,0,1
698,0,1,48.68046241806258,7,5,1,0
699,0,0,48.754658693789594,4,5,1,0
700,0,0,48.291629730005916,4,5,0,0
701,0,0,48.58671516485277,2,6,1,1
702,0,1,50.00462763077438,1,5,0,0
703,0,1,48.058456689461586,5,5,0,0
704,0,0,50.58604039280477,0,6,1,0
705,0,1,47.53259113539802,2,7,0,1
706,0,1,48.78387927580458,4,5,1,0
707,0,1,49.13746090035999,4,6,1,0
708,0,1,46.977094006464625,2,7,0,0
709,0,0,47.400008144403856,2,4,0,0
710,0,0,47.30007302585166,4,7,1,0
711,0,1,48.9062836418745,3,6,0,1
712,0,0,50.06555087146792,4,5,0,0
713,0,0,50.775427591004934,3,7,0,0
714,0,0,50.147216441976425,1,5,1,1
715,0,0,47.84630275683161,4,3,1,1
716,0,1,48.44564334124087,3,5,0,1
717,0,1,51.14272661581324,3,6,1,0
718,0,1,49.66731461460777,4,5,0,1
719,0,0,49.79308856363468,4,6,1,0
720,0,1,47.035173749492955,4,5,1,0
721,0,0,49.12987007341117,4,6,1,0
722,0,1,50.081026534851965,5,5,1,1
723,0,1,49.904901406605624,4,6,1,0
724,0,0,49.26681501463799,2,6,0,0
725,0,0,49.730129968099405,5,6,0,0
726,0,0,47.87677724429011,3,5,0,1
727,0,1,49.08765822549429,2,6,1,0
728,0,0,48.38133037917412,4,6,0,0
729,0,0,50.952242349624925,0,5,0,0
730,0,0,50.01027554556416,4,4,1,1
731,0,1,47.01463858290305,0,6,0,0
732,0,1,50.088990325834004,2,4,1,1
733,0,0,48.54067975745807,5,5,1,0
734,0,0,48.94539801511855,4,6,0,1
735,0,0,47.94173570534131,3,5,0,1
736,0,0,48.53535270984049,4,6,0,1
737,0,1,47.58592988695691,4,4,1,0
738,0,1,49.12240017693152,4,5,0,0
739,0,1,49.87708741070285,5,6,0,1
740,0,0,49.784868284639344,4,6,0,0
741,0,0,48.446295173140065,2,4,1,0
742,0,1,49.70925007597287,4,6,0,0
743,0,1,48.04271537067811,7,5,0,1
744,0,0,49.514122867112334,1,7,1,0
745,0,1,49.79918105325016,1,4,1,0
746,0,1,49.1910328096991,1,7,0,0
747,0,0,47.90913318755143,5,5,0,0
748,0,1,48.89188937021768,3,7,1,1
749,0,0,47.93596080399093,6,5,1,1
750,0,0,48.25540382526347,4,6,0,0
751,0,0,48.098190063918096,5,6,0,1
752,0,1,49.5066432583532,4,7,1,0
753,0,1,49.12639001400701,6,6,0,0
754,0,1,49.144147489168446,1,7,1,1
755,0,1,47.97217342473186,3,6,0,0
756,0,1,48.180840565003294,4,4,0,0
757,0,1,48.51859630256979,5,4,0,1
758,0,0,49.742623686103315,5,7,1,1
759,0,0,49.47029386365494,3,4,0,1
760,0,1,48.75227562157833,2,6,1,1
761,0,1,49.59161956248387,3,4,1,1
762,0,0,48.83419627628465,2,6,0,1
763,0,0,47.806314907310096,5,7,0,0
764,0,0,49.80981526843767,2,5,0,0
765,0,0,48.63167719158055,3,6,0,0
766,0,1,49.58280231188767,5,7,0,0
767,0,0,48.72912795464761,6,6,0,1
768,0,1,50.7777832487916,1,7,0,0
769,0,1,46.8726771735054,4,7,1,0
770,0,0,49.46342363090262,2,6,1,0
771,0,1,48.407398404835625,8,3,1,0
772,0,1,49.549876003985844,3,6,1,0
773,0,1,49.61256686229863,0,6,1,0
774,0,0,48.349221483522676,6,5,0,0
775,0,0,48.37394218011156,2,4,1,0
776,0,0,49.700025293116,2,8,0,1
777,0,1,47.7096852117217,7,6,0,0
778,0,0,50.55139742803038,4,7,0,0
779,0,0,47.94359333469039,5,8,1,1
780,0,1,47.82445109281916,2,4,1,0
781,0,0,49.37195930361465,1,6,0,0
782,0,0,49.38441086058433,5,5,1,0
783,0,1,49.10198094731759,3,5,0,0
784,0,1,48.35629598275799,5,7,0,1
785,0,0,49.264617507543896,5,6,0,0
786,0,1,49.779047159817466,3,8,1,0
787,0,0,50.01347554558481,1,8,0,0
788,0,1,46.91912558908013,2,8,0,0
789,0,0,49.7853260854999,1,5,0,0
790,0,1,48.30897354732298,4,5,1,0
791,0,1,48.34770242780972,5,4,0,0
792,0,1,50.88791833864305,0,6,0,1
793,0,0,48.70979395655155,4,5,1,0
794,0,1,50.2671208150594,3,9,0,0
795,0,0,50.057796734788965,0,4,0,0
796,0,1,49.41166822619964,0,5,1,0
797,0,1,51.12157983729376,5,6,0,1
798,0,1,48.34548818139368,0,5,1,0
799,0,1,47.37549853454379,3,7,1,0
800,0,1,47.696370740951416,4,8,0,1
801,0,1,47.21458823872543,3,5,0,0
802,0,0,49.03366014768935,2,6,1,1
803,0,1,49.82095742398805,4,6,1,0
804,0,1,46.75468378126221,0,5,0,0
805,0,1,47.91510577890042,1,7,0,1
806,0,1,48.631783664557496,5,4,0,0
807,0,1,51.22879785554918,1,7,0,1
808,0,0,50.81387407358616,2,8,1,1
809,0,1,49.125759399441634,3,6,0,0
810,0,1,50.01279184608337,3,5,0,0
811,0,1,49.53829885682869,6,5,0,0
812,0,1,48.713119629235585,2,4,0,1
813,0,0,48.910905382933066,2,6,0,0
814,0,1,50.19853606449613,5,6,0,0
815,0,0,48.83672053788167,2,7,0,1
816,0,1,47.537004372720766,1,6,1,0
817,0,1,48.79568223962601,2,4,1,0
818,0,1,47.401789151675594,2,5,1,0
819,0,0,49.765790686957885,3,5,0,0
820,0,1,49.310214223812636,2,3,0,0
821,0,0,49.766176943935044,5,5,1,1
822,0,0,50.413418449542725,0,5,1,1
823,0,1,47.913472196827875,3,5,0,0
824,0,1,49.14512416301903,3,6,0,0
825,0,1,50.797775346511436,3,6,0,1
826,0,1,49.48904109183145,4,6,0,0
827,0,0,51.39514134831908,3,4,0,1
828,0,0,49.61210890409517,4,7,1,1
829,0,0,49.89961983980633,4,5,0,1
830,0,1,48.19553183271731,4,6,0,0
831,0,0,51.29710889687256,0,5,1,1
832,0,0,48.24301971588322,5,5,1,0
833,0,0,48.71454255949815,2,5,0,0
834,0,0,48.434652590179816,7,5,0,0
835,0,1,49.34862900071932,5,5,1,0
836,0,0,48.68242701218446,3,5,0,0
837,0,1,48.810687648233234,2,6,0,0
838,0,1,49.392196419935566,3,5,0,1
839,0,1,48.65473782785832,1,5,1,0
840,0,0,48.54763879895795,4,7,1,0
841,0,1,48.630655615482276,1,6,1,0
842,0,1,50.32440691246088,2,7,0,0
843,0,0,48.528434946268405,6,4,0,0
844,0,0,50.5999038289487,3,6,0,0
845,0,1,49.31648737734874,4,7,1,0
846,0,0,46.793549928803536,4,6,0,0
847,0,0,49.000918956123726,3,5,1,0
848,0,1,49.48726225402945,0,5,1,0
849,0,1,49.96145765205588,4,6,0,1
850,0,0,50.76203119850627,2,8,1,1
851,0,1,50.303609761496396,4,6,1,0
852,0,0,49.77112813944656,5,4,1,0
853,0,0,50.0558934672788,5,6,0,0
854,0,0,48.33322902750682,3,6,0,1
855,0,0,50.44718653926463,2,6,1,0
856,0,1,49.32371876941165,3,7,0,0
857,0,1,47.35459632891438,3,5,1,0
858,0,0,49.25615253555393,1,4,0,1
859,0,1,49.202687315825756,5,4,0,0
860,0,0,50.05530237737472,2,6,0,0
861,0,0,49.06933317370651,4,5,0,0
862,0,0,48.974361285809955,4,4,1,1
863,0,1,49.598394182576726,3,5,0,1
864,0,0,49.6747782298498,3,5,1,0
865,0,1,47.75340555731154,8,6,0,0
866,0,0,51.54805040018844,5,6,0,1
867,0,1,49.460928372006286,5,4,1,1
868,0,1,50.193988981819786,2,5,0,1
869,0,1,50.57580529102789,2,5,0,0
870,0,0,48.16804182856128,5,6,0,0
871,0,0,47.240451133414744,2,5,1,1
872,0,0,49.56847222953614,3,7,0,0
873,0,1,49.292475643163925,4,6,0,1
874,0,0,49.86340712814724,4,5,0,1
875,0,1,47.667216912865264,3,6,0,1
876,0,1,50.73813893567299,6,7,0,0
877,0,1,49.74324395270329,1,6,1,0
878,0,0,49.47488119516048,2,5,1,0
879,0,0,50.224515650806275,5,6,0,0
880,0,1,49.65819281930873,4,3,0,1
881,0,0,49.02394191948454,4,5,1,1
882,0,0,51.089451804028094,4,6,0,0
883,0,1,49.926481392905465,6,6,0,1
884,0,1,47.86558691497804,2,7,0,0
885,0,1,48.11591383842026,8,6,1,0
886,0,1,47.649497898615444,5,5,1,0
887,0,0,50.70339784709882,3,7,0,1
888,0,0,48.697259663378446,3,6,1,1
889,0,1,47.53328911852872,5,5,1,0
890,0,1,51.27550512856435,1,5,0,0
891,0,0,48.92315841841289,4,4,0,0
892,0,1,49.04633266579507,3,6,1,0
893,0,0,48.218048118702455,5,5,1,1
894,0,0,50.34062598034327,3,8,1,1
895,0,1,47.8536609539617,4,8,1,1
896,0,1,49.38527135487887,3,4,0,1
897,0,0,49.33367526043033,1,5,0,1
898,0,1,48.84914627089398,4,5,1,0
899,0,0,48.42129554043767,5,6,1,1
900,0,1,48.46418979333177,4,5,0,1
901,0,1,48.771354928744906,3,7,0,0
902,0,0,50.12358744483934,3,4,1,0
903,0,1,47.61108504538149,2,5,1,0
904,0,1,50.926319213326366,0,5,0,0
905,0,1,47.95857394269634,5,6,0,1
906,0,1,50.054267023161216,1,6,0,0
907,0,0,51.023635394578896,3,4,0,1
908,0,0,48.403550369786934,6,6,0,0
909,0,0,51.265904344849226,6,5,1,1
910,0,1,48.3161902403255,3,6,0,0
911,0,1,50.785997577713104,4,5,0,0
912,0,0,49.59008787441732,2,5,0,1
913,0,0,49.80994138367751,5,5,0,0
914,0,1,51.8793480864559,6,4,1,0
915,0,0,47.53511546383541,1,5,1,1
916,0,0,48.591529588887035,3,4,1,0
917,0,0,49.311708698594984,2,5,1,1
918,0,0,50.31048037028072,2,7,1,1
919,0,0,48.398659973706906,4,5,0,0
920,0,0,49.980462746970794,3,5,0,0
921,0,1,49.542435368083524,0,4,0,1
922,0,0,49.683712937902676,2,6,0,0
923,0,1,48.7468425847769,6,6,0,1
924,0,1,49.91409872359572,4,5,0,1
925,0,0,49.546849145105384,5,4,0,1
926,0,1,47.58345841258568,5,5,0,0
927,0,0,50.49268426324376,5,5,1,0
928,0,1,49.31170730598358,4,6,0,1
929,0,0,50.4186805077928,5,5,0,1
930,0,0,49.676181949387555,2,3,1,0
931,0,0,50.8265794194909,2,4,1,0
932,0,1,48.324320871695335,4,8,0,0
933,0,0,48.73089410818778,1,5,0,0
934,0,0,47.809799461577285,6,5,0,0
935,0,1,48.25325081056472,5,6,1,1
936,0,0,49.87034039186712,4,4,0,1
937,0,1,48.15401254572698,3,6,0,0
938,0,1,49.67570151471929,4,7,1,0
939,0,0,49.41028845907536,2,6,0,0
940,0,1,48.89858225698198,2,8,1,0
941,0,0,48.276567912837415,3,6,1,0
942,0,1,48.219923678509105,3,5,1,0
943,0,1,50.059588167088805,3,7,1,1
944,0,0,47.26142109425812,4,5,1,0
945,0,1,50.47494137549341,4,7,0,0
946,0,1,49.449484625992504,7,4,0,1
947,0,0,49.58857809753867,5,5,0,0
948,0,1,49.48267647930815,3,7,0,0
949,0,0,49.3934916875351,3,4,0,0
950,0,1,49.92418769851667,0,5,0,0
951,0,1,48.41907646590341,2,6,0,1
952,0,1,49.43652327156903,8,6,0,0
953,0,1,48.02851335202808,3,6,1,0
954,0,0,48.563124644400084,4,4,0,0
955,0,0,51.75696143172231,3,6,0,0
956,0,1,50.03925998063315,4,5,0,0
957,0,0,50.02741944758827,5,6,1,0
958,0,1,50.423591072723774,2,6,0,0
959,0,1,49.45552372628035,2,7,0,1
960,0,0,50.58951823953826,-1,6,1,0
961,0,1,48.02407321947448,2,7,0,1
962,0,0,51.56878578684362,2,5,1,0
963,0,1,49.05779600946232,6,7,0,1
964,0,0,49.32972556214058,5,7,1,1
965,0,0,49.96701568979888,1,6,1,1
966,0,1,49.88056601750464,5,5,1,1
967,0,1,49.24221802044167,3,5,0,1
968,0,1,48.453161372556046,5,6,0,0
969,0,1,50.25075270197478,4,8,0,1
970,0,0,48.91262377329139,3,7,1,0
971,0,1,49.77744911008748,5,6,0,1
972,0,0,48.78513518146562,5,5,1,0
973,0,1,48.23798416725456,3,7,0,0
974,0,1,48.40559592765942,6,6,0,0
975,0,0,47.32842879328344,5,4,0,1
976,0,0,49.69581722615465,4,6,0,1
977,0,1,48.82087380800644,4,6,1,0
978,0,0,48.76905424619938,3,4,1,0
979,0,0,48.65588761468,5,6,0,1
980,0,0,47.99382836298699,4,7,1,1
981,0,1,50.62170544952361,1,5,1,0
982,0,0,46.39653297879724,3,6,0,0
983,0,1,49.55201863949272,4,6,0,1
984,0,0,48.092748105736234,3,6,0,1
985,0,0,49.28619181295682,3,4,0,0
986,0,1,50.072380694615134,4,6,0,0
987,0,0,51.671045353987395,3,6,1,0
988,0,0,49.293598870103665,3,5,0,1
989,0,1,49.90335803344199,6,6,0,1
990,0,1,48.46001258044359,4,5,0,1
991,0,0,50.51095645731073,1,8,1,0
992,0,1,50.00592677311626,7,6,0,1
993,0,0,48.656397530883275,3,5,0,0
994,0,0,48.13463124132829,2,3,0,0
995,0,0,49.69458696135693,4,3,1,1
996,0,0,50.56640577829353,5,5,0,0
997,0,1,49.42390493404898,4,5,1,0
998,0,1,49.269151942507726,3,4,1,1
999,0,0,49.323000948334524,4,6,1,0
0,1,0,50.22820566954352,5,6,1,1
1,1,0,49.69498552384286,2,7,0,0
2,1,1,54.43832607252006,6,5,1,0
3,1,0,49.62506865035025,3,6,1,0
4,1,1,57.417964441034044,1,4,0,0
5,1,1,55.18692866631787,4,6,0,1
6,1,1,56.023820111724625,5,5,0,1
7,1,1,55.373191625424255,5,6,0,0
8,1,0,51.149290683567706,5,5,0,1
9,1,1,54.54972905506823,5,7,1,0
10,1,1,54.31434209188416,2,7,0,1
11,1,0,50.055796891815774,4,4,0,0
12,1,1,56.705622069798444,6,5,0,1
13,1,1,55.35304499956834,3,6,1,0
14,1,1,55.50595278304711,3,8,0,1
15,1,0,48.3805419984097,5,4,0,0
16,1,1,53.0944954990491,6,5,0,0
17,1,0,50.149835023734525,3,6,0,0
18,1,1,53.265307243846664,4,5,0,0
19,1,0,49.65784331289063,2,6,1,1
20,1,1,56.33010367821978,1,6,0,1
21,1,1,53.90154662713739,6,6,0,0
22,1,0,50.83406270495251,2,5,0,0
23,1,1,55.401238417612724,6,5,1,0
24,1,1,55.33723229420984,5,6,0,0
25,1,0,48.87800457518808,0,5,1,1
26,1,1,55.02235909156459,3,5,0,1
27,1,1,53.55510876102006,3,4,1,1
28,1,0,51.08249021376988,4,6,0,0
29,1,0,49.68906534567268,6,5,1,1
30,1,0,49.45281745336903,2,8,0,1
31,1,1,56.3578930064515,3,5,0,0
32,1,1,53.85305784292823,4,5,0,0
33,1,1,54.26458813332456,6,6,0,0
34,1,1,55.887310053138776,4,7,0,0
35,1,1,55.21044669727378,2,5,0,0
36,1,0,49.340963766634125,4,6,1,1
37,1,0,49.08503440910154,1,5,1,0
38,1,0,49.79130753941751,1,6,1,0
39,1,1,53.50440798866009,6,4,1,1
40,1,0,50.497733971679615,5,7,0,1
41,1,1,56.63678739230476,3,5,1,0
42,1,0,50.340444516209466,4,6,1,0
43,1,1,53.170812398815855,3,5,1,0
44,1,1,53.800521721992915,0,3,0,0
45,1,1,53.62155996398208,4,5,0,1
46,1,0,51.51938197651753,0,6,1,1
47,1,1,55.43744850654005,2,6,0,1
48,1,0,49.73468571413017,4,6,0,1
49,1,0,50.54053351246213,1,5,0,0
50,1,1,56.4118948333613,3,6,0,0
51,1,0,50.03252697695652,1,5,0,1
52,1,0,47.614005656497966,4,4,0,0
53,1,1,54.58260626521246,5,5,1,1
54,1,1,55.40942685543723,4,7,1,0
55,1,1,55.31411288372155,3,6,0,1
56,1,1,55.210057323667726,2,6,1,1
57,1,1,53.350923116931384,2,5,1,0
58,1,1,54.01242066699438,3,6,1,0
59,1,1,54.068513067831354,6,5,1,1
60,1,1,53.82619713413333,7,4,1,0
61,1,0,49.46222324352545,4,5,1,1
62,1,1,55.05046996935387,2,5,0,0
63,1,1,55.39527813458215,6,5,0,0
64,1,0,51.93511426682967,2,5,1,0
65,1,0,49.597788720505875,5,7,0,0
66,1,1,55.20615981169732,6,8,1,0
67,1,0,50.73179173407567,3,5,1,0
68,1,1,53.8273872686802,4,7,0,1
69,1,1,53.910767395083006,4,5,0,0
70,1,1,55.14917366061877,2,6,1,0
71,1,1,54.25349578098107,7,6,1,1
72,1,0,50.59587276096233,1,6,0,0
73,1,1,55.396238061226335,3,6,1,0
74,1,0,49.624873712701906,3,6,0,0
75,1,1,54.375306500324314,5,6,1,1
76,1,0,50.19046974884013,1,5,0,0
77,1,1,55.203301934228506,4,5,0,1
78,1,1,54.6331211389648,4,8,0,1
79,1,0,49.56157674717017,4,4,0,1
80,1,0,51.94117129421857,3,3,0,1
81,1,0,51.213405132928955,1,6,0,0
82,1,0,51.57271287348234,3,5,0,1
83,1,0,49.38817395355069,3,5,1,0
84,1,1,54.835512349011786,3,6,0,1
85,1,0,49.35150355511624,5,4,0,0
86,1,0,50.4395185181184,6,5,0,1
87,1,1,55.41490826486228,1,6,0,1
88,1,0,50.11880053647988,2,6,0,1
89,1,0,50.15948131219979,3,6,1,1
90,1,1,55.68640205087851,3,6,0,0
91,1,1,54.94678936767164,4,4,1,1
92,1,1,55.17882116893997,4,6,0,0
93,1,0,49.554522384749106,3,4,0,1
94,1,1,53.46882490576935,2,6,1,0
95,1,1,55.01649843508848,5,5,0,0
96,1,1,55.57113566841386,5,6,0,0
97,1,1,55.832924274607976,0,5,1,0
98,1,1,56.1184663809739,0,6,0,0
99,1,0,48.038022500411635,5,5,0,1
100,1,0,50.097141649081685,4,4,0,1
101,1,0,48.91262127219923,3,7,0,1
102,1,0,52.50250619514524,4,5,0,0
103,1,0,48.1149501331695,4,5,0,1
104,1,0,50.699162458129145,4,7,0,1
105,1,0,50.32104181678677,4,6,0,1
106,1,1,55.12639620572546,3,6,0,0
107,1,0,50.84383268341372,2,6,0,1
108,1,0,50.83387145503678,3,5,0,0
109,1,1,54.06080891046037,8,5,0,0
110,1,1,54.20148631978206,5,5,0,0
111,1,0,50.42613843081467,2,7,0,1
112,1,0,50.42584355613142,6,5,0,0
113,1,1,55.04993381016779,5,5,0,1
114,1,1,54.475399491573,4,8,1,1
115,1,0,47.087953060888196,4,4,1,0
116,1,0,50.599542497090184,2,6,0,1
117,1,0,49.94174944565424,5,6,1,0
118,1,0,50.25531777506551,1,5,1,0
119,1,0,49.40721493768708,5,6,0,1
120,1,1,53.926785390677956,5,5,0,1
121,1,0,49.57146772608468,3,4,0,1
122,1,0,48.13017399543331,2,4,0,1
123,1,0,50.99050070351637,5,8,0,0
124,1,0,51.879241218190685,4,6,0,1
125,1,0,50.22165031454016,1,6,0,0
126,1,0,50.58140441418411,7,5,1,1
127,1,1,55.91830509819419,2,5,1,0
128,1,1,55.950081848417575,3,6,1,0
129,1,0,47.92670182682036,5,6,0,1
130,1,1,53.81333385154631,1,7,1,0
131,1,1,53.88218385220842,2,8,1,0
132,1,0,49.54421668034036,3,5,1,0
133,1,1,54.169715309982124,0,5,0,1
134,1,0,48.8301316782373,1,7,0,0
135,1,0,49.0833649372087,4,6,0,0
136,1,0,49.09170086095563,3,5,0,1
137,1,0,48.750030586189226,6,6,1,0
138,1,0,48.86605385400938,1,6,1,0
139,1,1,55.101772416481,3,5,1,0
140,1,0,49.66702372815604,3,5,0,0
141,1,1,54.662166369956935,3,5,0,0
142,1,0,49.58817496194535,4,5,0,0
143,1,0,49.94782598617693,3,5,0,0
144,1,1,54.21815335990451,3,7,1,1
145,1,0,51.40278214171373,0,5,0,0
146,1,0,51.403660373716995,3,4,1,1
147,1,1,55.3094500907519,3,5,0,1
148,1,0,49.44246173661727,7,5,0,1
149,1,0,51.75451133366725,2,5,0,1
150,1,1,54.84502938334272,3,5,1,0
151,1,1,53.957568893127885,6,7,0,0
152,1,0,50.870848574553435,1,5,1,0
153,1,1,55.489473116297795,3,5,0,1
154,1,1,55.203853993410796,0,6,1,1
155,1,0,50.92326978352611,4,5,0,0
156,1,1,56.81358598089619,3,5,0,0
157,1,1,56.00466088933046,1,5,1,0
158,1,1,55.96230279391346,0,4,1,0
159,1,1,57.05880319735203,4,5,0,0
160,1,1,53.606463507593176,4,6,0,1
161,1,1,54.22893635354955,4,6,0,0
162,1,0,49.7107561407744,2,6,0,1
163,1,0,49.97744342057003,1,6,0,0
164,1,1,55.92544985269871,4,5,1,0
165,1,0,49.61132973944378,4,4,1,0
166,1,1,55.435838348351375,3,7,1,0
167,1,0,48.93565232831899,7,6,0,1
168,1,0,48.702957400688305,5,7,0,0
169,1,0,48.06437541002438,4,4,0,0
170,1,1,53.52052967577828,2,5,0,1
171,1,0,49.079509794892815,3,6,0,0
172,1,1,54.18319393738301,2,4,0,1
173,1,1,55.734398978366535,2,5,0,0
174,1,0,51.30222229129794,4,7,1,1
175,1,1,54.55808516759448,3,5,0,0
176,1,1,54.44743757190744,3,6,0,1
177,1,1,55.72361072070265,4,5,1,1
178,1,0,48.95009627122884,4,4,0,1
179,1,1,53.83831105768659,3,5,0,1
180,1,0,49.305229061986665,3,5,1,1
181,1,0,48.66104282900059,7,7,1,1
182,1,0,49.381702938492346,6,4,1,0
183,1,0,49.89738554801946,3,7,1,1
184,1,1,54.18048727370465,6,5,0,0
185,1,1,56.000995795830114,1,6,0,0
186,1,0,49.50546005225518,3,4,1,0
187,1,0,50.38544282968038,3,4,1,0
188,1,1,56.36857982624547,5,3,1,0
189,1,1,54.419859156067346,8,4,0,1
190,1,0,49.199972889040446,3,5,0,1
191,1,0,48.95579852654273,3,5,0,0
192,1,0,48.79402793390694,7,6,0,1
193,1,0,51.77070846040077,2,6,0,0
194,1,0,49.8260404583397,4,5,0,1
195,1,0,52.781237156381664,2,5,0,1
196,1,0,51.25945003381021,2,6,1,1
197,1,0,49.996182715553864,4,4,0,1
198,1,1,53.07638250444706,4,6,0,1
199,1,0,49.28715746548064,3,5,1,0
200,1,1,56.25081305699037,6,4,0,0
201,1,0,51.45032126859941,1,5,1,1
202,1,0,47.45998021105633,4,6,0,1
203,1,1,54.69435017337862,3,6,1,1
204,1,0,51.55873106097196,1,5,0,0
205,1,0,49.51779442811541,3,4,1,0
206,1,0,49.04951948810808,6,4,1,0
207,1,0,49.16181945374324,3,5,1,0
208,1,1,55.642897775129896,1,4,0,0
209,1,0,50.36744614811702,3,7,1,1
210,1,0,49.877436142906475,1,6,0,1
211,1,1,54.34149613208291,0,5,0,1
212,1,1,56.24817801024124,4,5,0,0
213,1,1,54.31984705612417,4,5,1,0
214,1,1,56.391933663137145,1,5,0,0
215,1,0,49.75695581015294,7,7,0,0
216,1,0,50.34998413478479,3,6,1,0
217,1,0,49.299223365702964,3,4,0,0
218,1,1,56.09174098689912,5,6,1,1
219,1,0,50.078258584799556,2,7,0,1
220,1,1,54.52300450157089,5,4,0,0
221,1,1,56.228128442917715,4,5,0,1
222,1,1,53.12747047586068,6,7,0,1
223,1,1,53.3103566111403,7,5,1,0
224,1,0,51.08201949625872,6,7,0,1
225,1,1,56.31647453075583,2,5,1,0
226,1,0,49.78111413475296,4,3,1,1
227,1,0,49.750752745942926,0,6,1,0
228,1,1,56.12313985141925,4,6,0,0
229,1,1,56.66157447709435,4,5,1,0
230,1,1,54.8792088404641,3,4,0,1
231,1,1,53.41102901314779,4,7,0,0
232,1,1,53.92298564626878,4,7,1,1
233,1,1,54.69857654197913,3,4,0,1
234,1,1,55.01889895217226,3,5,0,0
235,1,0,50.66342485419622,4,3,1,0
236,1,1,54.13125894889848,3,6,0,0
237,1,0,52.38198408496775,0,5,0,0
238,1,0,50.107896398551745,3,5,1,1
239,1,0,51.40974202519045,3,5,1,1
240,1,0,48.515134893581894,2,4,0,0
241,1,0,49.7971170470314,4,4,0,0
242,1,1,55.014448402076454,6,7,1,0
243,1,1,55.673452203232024,1,6,0,1
244,1,0,50.133953509152654,2,7,0,1
245,1,0,48.391490057394236,5,6,0,0
246,1,1,53.64131666620619,2,5,0,1
247,1,1,54.10131790090468,5,6,0,0
248,1,1,56.34135685643928,1,5,0,0
249,1,1,54.55620805038712,4,5,1,0
250,1,1,55.44262519352778,2,5,1,0
251,1,1,55.174276805417655,6,6,0,0
252,1,1,54.09982948296309,4,6,0,1
253,1,0,50.730200710253825,4,6,0,1
254,1,1,55.12823872220687,2,6,0,1
255,1,0,49.12296561038388,4,6,1,0
256,1,1,53.63786081951207,4,5,0,0
257,1,1,54.88275234955851,3,4,0,0
258,1,1,54.209414540806975,4,5,1,1
259,1,0,51.21074592407522,6,6,1,1
260,1,1,54.06762851858836,6,5,1,0
261,1,1,54.468051997851944,4,6,0,0
262,1,0,49.516850086690305,4,6,1,1
263,1,1,54.20664478622298,3,4,0,1
264,1,1,55.90355186857698,4,5,1,0
265,1,0,51.60229434533509,4,4,0,0
266,1,1,53.72074674445651,3,5,1,0
267,1,0,52.24794367703545,2,3,1,0
268,1,1,55.78584878533152,2,6,0,0
