individual_id,post_intervention,financial_aid,employment_status,household_income,age,gender,marital_status
633,0,0,45.38564747974368,1,6,0,1
634,0,0,44.90652801059705,2,6,0,0
635,0,0,44.129200050033255,5,5,1,0
636,0,0,44.97487136475342,3,6,1,1
637,0,1,43.302323190004735,5,4,1,1
638,0,1,44.60616806443825,4,5,1,1
639,0,1,44.20661393643784,1,6,0,0
640,0,1,43.58768730597032,4,5,1,0
641,0,0,43.504509270487695,3,5,0,1
642,0,0,44.51469785156763,3,5,1,1
643,0,0,43.73752890232252,4,5,1,1
644,0,0,42.41666749588975,6,5,1,1
645,0,1,42.5259960886977,2,5,1,0
646,0,0,46.005188684042366,3,6,0,0
647,0,0,44.62058084592727,6,5,1,0
648,0,0,44.379160372234,2,5,1,1
649,0,0,43.57511384849237,6,6,0,0
650,0,0,44.35018053077839,2,7,0,0
651,0,1,46.424209912441,5,7,0,0
652,0,0,43.20443826936587,5,5,0,1
653,0,1,41.43949287081458,3,5,0,1
654,0,0,47.181566295149885,4,4,0,0
655,0,1,45.03634228351485,4,8,1,0
656,0,1,42.86546565770302,5,5,0,1
657,0,0,41.955775686922486,3,5,0,0
658,0,0,45.484056905930935,5,6,0,1
659,0,0,44.83980879812151,3,7,0,0
660,0,0,43.28155170540363,4,6,1,0
661,0,0,44.576092632236346,1,5,0,0
662,0,1,43.56666690067991,1,7,1,1
663,0,1,44.07988201155309,6,7,0,1
664,0,1,43.54933517854547,2,4,1,1
665,0,0,44.06839173694203,0,5,1,1
666,0,0,45.357433986242704,3,7,0,1
667,0,0,45.951998046691614,3,6,1,1
668,0,1,43.82817950659243,1,7,0,1
669,0,0,44.8297189190016,4,6,0,0
670,0,0,45.4709550505844,4,4,0,0
671,0,0,43.8587099954567,4,5,0,0
672,0,0,44.55464325517431,4,5,1,1
673,0,0,43.93994672812663,8,7,0,0
674,0,0,44.0915084627689,4,5,0,1
675,0,1,42.91891615599167,5,4,1,0
676,0,1,42.43476725170465,6,6,0,1
677,0,1,45.12884263988583,2,4,1,0
678,0,1,45.16568672260753,4,6,0,1
679,0,1,43.33700277378087,2,5,0,0
680,0,0,44.48111204798793,4,7,1,0
681,0,0,44.87323718267943,4,5,1,0
682,0,0,42.914828682204885,3,7,1,1
683,0,0,46.36112853049623,3,6,1,0
684,0,0,44.606452549211525,3,5,1,0
685,0,0,44.57175990146348,0,4,0,1
686,0,1,44.18369275042813,3,6,1,1
687,0,1,42.34618431243662,3,5,1,1
688,0,0,44.16157179701784,1,6,0,0
689,0,1,43.61525837695292,4,5,0,0
690,0,0,43.50209357281606,9,7,0,1
691,0,1,43.014238799541054,6,5,0,0
692,0,1,43.72726857751618,3,8,0,1
693,0,1,46.241544409384666,0,4,1,0
694,0,0,46.36101482547151,3,8,0,0
695,0,0,43.71446270950758,4,6,1,1
696,0,1,43.21668874661599,4,6,0,1
697,0,0,45.96277425441144,5,5,1,0
698,0,1,44.52933278558844,0,5,1,1
699,0,0,44.12482170047755,4,6,0,1
700,0,1,42.61459771625383,3,5,1,1
701,0,0,43.778447946711744,0,4,0,0
702,0,0,43.592523872088286,5,7,1,1
703,0,1,42.49595790725338,6,6,0,0
704,0,0,46.15002077254052,3,4,0,1
705,0,0,44.342889975563146,5,5,1,0
706,0,1,44.49750397292021,4,6,0,1
707,0,0,46.99418452381244,4,5,1,0
708,0,0,44.22412709842071,2,6,0,1
709,0,0,45.11225963930617,4,6,1,1
710,0,1,44.22228046899086,5,7,1,1
711,0,0,47.32169076501352,5,5,0,0
712,0,0,45.320422707917146,2,5,1,1
713,0,0,45.705883982416594,4,6,0,1
714,0,0,45.70816949092937,1,4,0,0
715,0,1,43.26164087737988,5,6,0,0
716,0,1,45.011638630618926,4,5,0,0
717,0,0,43.28272902423411,2,6,0,1
718,0,0,44.22275383000118,4,5,1,0
719,0,1,44.77041223240882,4,5,1,1
720,0,0,44.02208266203864,3,7,1,1
721,0,1,43.45054056480526,1,4,1,1
722,0,1,44.64123091088271,2,5,0,1
723,0,0,44.71378273618387,2,7,0,0
724,0,0,45.51391368692162,3,6,1,1
725,0,0,43.8969002700554,4,5,0,1
726,0,1,44.28235933945909,5,5,1,0
727,0,1,44.392493751425896,7,7,1,1
728,0,0,46.70133079823237,4,6,1,1
729,0,1,43.111968298994405,4,4,1,1
730,0,1,42.357864411199095,5,6,0,1
731,0,0,45.43415158715212,4,5,1,0
732,0,0,44.82709455262995,4,5,1,0
733,0,0,45.35393537673248,6,4,1,0
734,0,0,44.483640853452464,2,7,1,1
735,0,1,43.79636478119947,3,4,1,1
736,0,0,46.455991255328925,4,5,0,0
737,0,0,46.20358880353408,1,5,1,1
738,0,1,45.844810619569394,3,5,1,0
739,0,1,45.39386511287148,3,4,0,0
740,0,0,44.8363998039289,3,6,1,0
741,0,1,42.80063576139842,4,7,1,1
742,0,0,45.42896162734393,2,5,1,0
743,0,0,45.05525925704925,4,6,0,1
744,0,0,44.104071287075065,6,6,1,0
745,0,1,43.73148794276612,4,7,0,1
746,0,1,42.81243921625264,4,4,0,1
747,0,0,43.48701186011536,9,6,1,0
748,0,0,46.30214843906385,1,4,1,0
749,0,1,43.0305531682838,4,7,1,0
750,0,0,44.31673160892835,4,5,1,1
751,0,0,44.0393283349348,2,6,1,1
752,0,1,44.86695221836848,2,5,0,1
753,0,1,42.65173375033111,1,5,1,1
754,0,1,43.89125980044029,3,7,0,1
755,0,1,45.8904688606751,1,5,0,1
756,0,0,43.53400761621666,5,8,0,0
757,0,0,44.82752387492782,0,6,0,1
758,0,1,45.12010223377586,3,6,1,0
759,0,1,46.06253601323109,2,6,0,0
760,0,0,44.7476142399165,1,4,1,1
761,0,0,43.66721501632477,5,4,1,0
762,0,0,43.7943119949626,1,5,0,0
763,0,1,44.62934692526863,0,6,1,0
764,0,0,44.73218764134516,4,7,1,0
765,0,0,44.9584159820479,2,6,1,1
766,0,1,45.10005090534336,1,6,1,0
767,0,1,43.0126972579964,2,7,1,1
768,0,0,45.767167724389616,5,5,1,1
769,0,0,44.69070902045483,5,7,1,0
770,0,0,46.26757110363594,1,5,0,0
771,0,0,46.2852006056464,2,6,1,0
772,0,1,44.577058070727006,4,6,1,1
773,0,1,43.998015173538846,7,5,1,0
774,0,0,44.81626973241372,4,5,0,1
775,0,0,43.48336885924615,5,6,1,1
776,0,1,43.69929287585375,4,6,1,1
777,0,0,45.73567643651579,3,4,1,1
778,0,0,45.477470633549146,0,5,1,1
779,0,1,44.24105344658554,3,5,1,1
780,0,1,43.55344679636311,5,6,1,0
781,0,0,42.54038570978029,3,7,0,1
782,0,0,43.7792868252,5,8,1,0
783,0,1,44.70786607173389,4,6,1,1
784,0,0,45.20951919182851,4,6,1,1
785,0,0,43.2548341095071,5,5,0,1
786,0,0,44.07184388334841,6,8,1,0
787,0,0,45.44533360124965,5,6,0,1
788,0,0,43.70699196879373,5,8,1,1
789,0,1,42.88952757552559,4,6,1,0
790,0,0,45.78437943885314,1,4,1,1
791,0,1,43.46065456583621,1,4,1,0
792,0,1,43.630517205294126,5,7,0,1
793,0,1,42.797851165915766,4,5,0,0
794,0,0,45.0410251390489,6,5,1,1
795,0,0,43.792035638321046,2,4,1,1
796,0,0,44.94800672834174,6,7,0,1
797,0,0,45.44647127317041,5,6,1,0
798,0,1,43.08849410648233,6,6,1,0
799,0,1,40.88633109222008,3,6,1,1
800,0,1,44.162228570074674,7,6,0,1
801,0,0,44.52678098053899,4,6,1,1
802,0,1,44.15589249929455,0,4,0,0
803,0,1,43.91086140583529,6,5,0,0
804,0,0,43.65726745115953,3,4,0,1
805,0,1,45.00264036142509,4,4,0,0
806,0,0,43.24615939011219,4,5,1,1
807,0,0,45.32855275868621,2,6,1,1
808,0,0,45.63891348606733,6,4,1,1
809,0,0,45.032441028514704,3,6,1,0
810,0,1,41.68490547984536,1,7,1,0
811,0,0,45.34551427834557,3,7,1,1
812,0,0,45.53617875090228,6,6,1,1
813,0,0,44.566200961204856,4,6,1,1
814,0,1,45.58634542209257,4,5,1,1
815,0,0,43.99504636786497,3,7,1,0
816,0,0,44.65246954413104,6,7,1,0
817,0,1,43.5402626455476,2,4,0,1
818,0,0,45.1714342197775,5,6,1,1
819,0,0,45.92229824382802,2,7,1,0
820,0,0,43.58283541148855,4,6,1,0
821,0,1,43.43032825109619,2,8,1,1
822,0,1,43.51733377973339,3,5,0,1
823,0,0,43.87722078582934,0,4,1,0
824,0,1,42.37597426162071,5,6,0,0
825,0,0,44.686521370761646,6,4,1,1
826,0,0,45.11219456646943,4,5,0,1
827,0,1,43.946595562795615,4,5,1,1
828,0,0,44.96981502666066,1,6,0,1
829,0,0,45.35712428237962,4,4,0,1
830,0,1,45.12752138688062,2,4,1,0
831,0,0,43.93017032416866,3,7,1,0
832,0,1,43.49722499054169,3,5,1,0
833,0,0,42.95407589904203,6,5,1,1
834,0,0,45.72447623997574,3,6,1,0
835,0,0,43.39982364830435,4,5,1,1
836,0,1,45.28728855589809,6,6,1,0
837,0,0,45.66096407749385,0,4,0,1
838,0,0,46.07269244259359,6,4,0,0
839,0,1,45.20490126386134,4,4,0,0
840,0,0,44.18100339888932,5,7,1,0
841,0,0,45.84781587617861,0,6,0,0
842,0,0,44.90821403364082,1,4,1,0
843,0,0,45.79634924196232,3,5,1,0
844,0,1,42.76796537778584,4,6,0,1
845,0,1,43.75068404049436,3,4,1,0
846,0,0,43.86687311720389,4,6,1,1
847,0,0,43.9014883973761,4,5,0,1
848,0,0,45.03274957276887,6,6,1,0
849,0,0,43.44042479522518,4,7,1,1
850,0,1,43.95633976327595,2,7,1,1
851,0,0,43.71434428034667,3,5,1,1
852,0,0,44.95566739993275,2,5,0,0
853,0,0,46.18316222663548,3,5,1,1
854,0,0,44.608327519024215,2,5,1,0
855,0,1,43.93778950752807,3,6,0,0
856,0,1,43.29671953614604,3,6,0,1
857,0,0,44.28572041234669,5,5,1,0
858,0,0,43.938464142094666,6,4,0,0
859,0,1,44.802297890927896,3,5,0,0
860,0,0,44.03595840761145,3,5,0,1
861,0,1,45.8383519481901,4,6,1,0
862,0,1,44.84553004559307,1,3,1,1
863,0,0,45.90754550301222,3,4,0,1
864,0,0,43.23328327248431,2,6,0,1
865,0,1,43.406664539580106,3,5,1,1
866,0,0,44.979263527423264,5,7,1,0
867,0,1,42.09801308164781,8,5,0,0
868,0,0,43.98298969667688,4,7,1,1
869,0,1,43.85227417235275,3,6,0,1
870,0,0,43.46906970918303,6,4,1,1
871,0,0,44.4639958423762,2,7,1,0
872,0,1,42.60099326036458,5,4,1,1
873,0,0,45.531744020634775,2,5,0,0
874,0,0,44.45818213433092,5,5,0,0
875,0,0,43.44210970000516,7,5,0,0
876,0,1,43.49151918270681,5,7,1,1
877,0,0,45.046002446845264,2,6,0,1
878,0,1,44.23759588588132,6,7,1,0
879,0,0,42.08291809439997,1,6,0,0
880,0,0,45.87127753738231,3,7,1,1
881,0,0,43.62029976860971,2,4,0,1
882,0,0,43.87813094841176,3,5,0,1
883,0,1,44.49905010501716,2,5,0,0
884,0,0,42.415252746383146,9,6,1,1
885,0,0,44.62744612310939,5,5,0,0
886,0,0,43.213333061537575,5,7,0,1
887,0,0,44.376928165721424,3,7,0,1
888,0,0,44.75753022711593,0,5,1,0
889,0,1,43.21766597765244,2,6,1,1
890,0,0,45.12602524130064,0,7,0,0
891,0,1,44.08598705558084,3,5,0,1
892,0,1,44.142925157163816,2,6,1,1
893,0,1,43.37253229972973,3,5,1,0
894,0,1,42.51981040001986,3,7,0,1
895,0,0,41.78993499301153,5,6,1,1
896,0,1,44.04855438487508,5,5,0,1
897,0,1,43.35649935794937,3,5,0,0
898,0,1,43.52523160685227,3,8,1,1
899,0,0,43.92994470271908,5,4,1,1
900,0,1,44.29147744701595,4,5,1,1
901,0,1,44.32514171382675,4,6,0,0
902,0,0,45.50637949899248,2,6,0,1
903,0,0,45.4934367617438,5,6,0,1
904,0,1,41.53173349939033,5,6,1,1
905,0,0,44.8374388589643,2,4,0,1
906,0,1,43.69697663672847,3,6,1,0
907,0,0,46.05324594777291,-1,6,0,1
908,0,0,44.780981637650186,4,6,0,1
909,0,0,44.58094953636177,1,6,0,1
910,0,0,44.28235667173297,2,6,1,1
911,0,1,43.98405429569924,4,5,1,1
912,0,0,43.89299571083263,3,5,1,0
913,0,0,45.19593158977955,4,5,0,0
914,0,1,43.4821985521561,6,5,1,0
915,0,0,44.9948212082782,2,4,1,1
916,0,0,45.072975273395045,1,5,0,1
917,0,0,44.2906705816518,5,6,1,1
918,0,0,45.64822348488895,4,4,1,0
919,0,1,44.429313969764685,4,6,1,1
920,0,0,43.79324504767746,4,6,0,1
921,0,0,44.00616188003187,4,6,0,0
922,0,0,44.494260218167405,1,7,1,0
923,0,1,43.51479055557063,4,6,1,0
924,0,0,44.93668128061493,2,5,1,0
925,0,1,45.77434020084248,5,3,0,0
926,0,0,43.23074146488388,5,5,1,1
927,0,1,43.2070972465953,3,6,0,0
928,0,0,45.259370321798,5,5,0,0
929,0,0,43.10061474126408,2,5,1,1
930,0,1,41.95765861109599,4,5,1,1
931,0,0,45.07167041153843,7,5,0,0
932,0,1,44.47517455637451,6,5,0,1
933,0,1,45.08091796601019,5,7,0,1
934,0,1,42.778324679572286,3,4,0,1
935,0,0,44.78284229100361,0,7,0,1
936,0,0,42.39817921020634,5,5,1,0
937,0,1,44.3694090524911,7,5,0,1
938,0,1,44.59826185240129,4,4,1,1
939,0,0,42.768792650756346,6,8,0,0
940,0,0,42.797102436873146,3,5,0,1
941,0,1,43.67968159476779,4,6,0,0
942,0,0,44.25739208304109,5,6,0,1
943,0,0,44.18061738707876,4,4,0,1
944,0,0,44.44977209355659,5,6,1,1
945,0,1,43.81763725941089,5,6,1,1
946,0,1,44.5441828560149,4,5,0,0
947,0,0,43.6408554214387,1,8,0,1
948,0,1,43.24321369889167,3,6,1,1
949,0,0,44.45644654529469,3,5,0,0
950,0,1,43.39818239370493,2,6,0,0
951,0,0,44.107886693243,3,6,1,1
952,0,0,44.74405655138271,6,5,1,0
953,0,0,41.959038994816645,6,6,1,0
954,0,0,44.973814307362446,3,4,0,0
955,0,0,44.67073975256375,2,5,1,0
956,0,0,44.535404193857474,3,5,0,0
957,0,0,42.67186490498605,5,5,1,0
958,0,1,44.61019351926917,5,3,1,0
959,0,0,43.48162445508442,4,6,1,1
960,0,1,45.84834665865227,2,6,0,0
961,0,1,44.64954118876393,6,6,0,1
962,0,0,45.30166040715492,2,5,1,0
963,0,1,43.37134930697841,5,3,1,1
964,0,0,44.62954543920225,4,6,0,1
965,0,0,44.80158450503838,2,6,0,0
966,0,0,46.2472912928839,3,5,0,0
967,0,0,44.80529689450078,3,6,0,0
968,0,0,44.73069591223491,3,5,0,1
969,0,1,43.47793566327953,5,5,1,1
970,0,0,43.92668388626467,6,6,1,1
971,0,1,44.09533747247996,3,5,1,1
972,0,1,43.73427294578588,3,4,1,0
973,0,1,42.19943151512069,4,7,0,1
974,0,1,45.29725840240559,5,5,0,0
975,0,0,43.29338791407733,6,7,0,1
976,0,0,45.30327128683189,4,7,0,0
977,0,0,45.44961759341006,0,5,1,0
978,0,0,44.83477248236993,0,5,0,1
979,0,0,44.65644897788752,3,5,0,0
980,0,1,44.32229434152688,5,6,1,0
981,0,1,42.68322524158447,4,5,1,0
982,0,0,46.12905422465884,4,5,0,0
983,0,0,44.30452097608412,6,7,0,0
984,0,1,43.68556377119221,3,5,0,1
985,0,0,44.66913741218662,6,7,0,0
986,0,1,45.95099022306482,1,5,0,1
987,0,1,45.28753777164311,1,6,1,0
988,0,0,45.27464901969644,2,6,1,0
989,0,0,44.10425539031192,4,5,0,0
990,0,0,43.10999351865176,3,7,1,0
991,0,1,43.11997001142925,6,5,0,0
992,0,0,44.52105845607855,6,5,1,0
993,0,0,45.73451804709307,2,5,1,1
994,0,0,45.1370518931148,3,4,1,1
995,0,1,43.97185514740245,4,5,0,1
996,0,1,45.24398151927267,3,6,1,0
997,0,0,47.3188176593164,6,5,1,1
998,0,0,44.96604540222269,5,6,1,1
999,0,0,43.80480485799633,1,5,0,1
0,1,1,45.97413521796799,6,5,1,0
1,1,1,46.31210771071023,3,5,0,0
2,1,0,44.698178501411824,2,6,1,0
3,1,0,44.23759459098642,3,6,1,1
4,1,1,42.52398523865188,4,6,1,1
5,1,0,43.90752666420913,5,6,0,1
6,1,0,43.85008738088506,1,6,1,0
7,1,1,44.61613806720812,7,6,0,1
8,1,1,45.79429010264148,1,7,1,0
9,1,0,45.19520801662287,2,4,1,0
10,1,0,43.41519048561672,4,5,0,1
11,1,0,44.8499729911054,6,5,1,0
12,1,1,46.97224237992894,1,6,0,0
13,1,1,43.6838114325009,3,7,0,0
14,1,0,44.44130193134336,4,5,0,0
15,1,0,43.49724640691774,3,6,1,0
16,1,0,44.24458160954696,4,7,0,1
17,1,0,45.88328767742106,0,6,1,1
18,1,1,45.30535808862372,4,4,0,1
19,1,0,44.45770111651951,4,4,0,0
20,1,0,42.995067010083154,4,5,1,0
21,1,0,43.68589638692269,2,7,0,0
22,1,0,44.32668901570635,4,5,0,0
23,1,1,44.09042775824665,4,5,1,0
24,1,0,45.04348341636637,4,5,0,0
25,1,0,44.99639513865911,2,6,1,0
26,1,0,43.45032687849528,3,6,0,1
27,1,1,45.72997386967442,5,6,0,0
28,1,0,45.49766507989232,3,5,0,1
29,1,0,44.90701202137888,1,5,0,0
30,1,1,45.619989636035335,4,5,0,0
31,1,1,44.85954649183346,4,5,1,1
32,1,0,43.81746260997294,4,6,0,1
33,1,0,44.27066182169506,5,6,1,0
34,1,0,44.26878939820346,3,7,0,1
35,1,1,46.57461678408068,1,4,1,0
36,1,0,43.70102764384614,3,6,1,1
37,1,0,44.16581644872348,3,7,0,1
38,1,0,44.189186106623225,3,5,1,1
39,1,0,44.39236023236285,4,6,1,0
40,1,0,43.66763304851335,4,4,0,1
41,1,1,44.73778017845025,6,6,1,1
42,1,0,44.815481618652,2,4,1,0
43,1,1,44.086800227484176,1,7,1,1
44,1,0,44.18692965779928,4,6,1,0
45,1,0,43.51372767534696,6,5,0,0
46,1,0,46.555159046552575,0,5,1,1
47,1,0,43.42013387260676,3,7,0,0
48,1,0,44.66558309037368,2,5,1,0
49,1,0,43.73244570280232,2,5,0,0
50,1,1,46.04250774796908,3,6,0,0
51,1,0,43.8341507789091,2,6,1,1
52,1,0,44.091889084914015,4,5,1,1
53,1,0,43.97488872942079,3,3,1,1
54,1,0,44.07563009802024,4,7,0,1
55,1,1,45.01774520898358,5,7,1,1
56,1,1,44.30010154442543,3,5,1,0
57,1,0,44.64847909204755,2,7,1,1
58,1,0,43.91361980602164,2,4,1,0
59,1,0,43.79102510293312,2,5,0,1
60,1,0,43.8567951096296,3,7,0,1
61,1,1,46.5593437066964,5,6,0,1
62,1,0,45.07986716377034,2,3,1,0
63,1,0,43.40879271034782,2,5,1,0
64,1,0,44.94232428303814,5,5,1,0
65,1,0,43.91374575897771,4,6,1,1
66,1,0,44.336174956422255,6,6,0,0
67,1,0,45.08023523408459,6,4,0,0
68,1,0,43.369320488910894,2,6,0,0
69,1,0,44.65596013309173,4,6,1,1
70,1,0,44.80844528180445,3,6,0,0
71,1,0,44.27370924723908,5,4,0,1
72,1,1,45.208880930573,4,4,1,0
73,1,0,44.33684398755829,5,6,0,1
74,1,0,44.02363460490726,2,6,1,0
75,1,1,47.141108253791565,0,5,1,0
76,1,1,46.09608778917307,3,6,1,1
77,1,1,44.77239901005074,3,5,0,0
78,1,0,44.22534269880223,3,6,0,0
79,1,0,45.43179949053348,3,5,1,1
80,1,0,43.94777027444888,4,4,1,0
81,1,1,46.22617598264191,7,6,1,0
82,1,0,43.64594820545352,3,6,0,1
83,1,0,43.61668437047676,5,5,0,0
84,1,0,42.328968992082736,3,6,1,0
85,1,1,46.015323860083306,4,4,0,1
86,1,0,43.882882267187874,3,6,1,0
87,1,0,44.51731562241137,2,7,1,1
88,1,0,43.5105308225504,2,5,1,0
89,1,0,43.23491106178783,3,6,0,0
90,1,1,43.12696488755522,1,6,0,0
91,1,0,43.56322419705662,5,6,0,1
92,1,1,46.00568247749504,3,7,0,0
93,1,1,44.81549374659134,3,6,1,1
94,1,0,43.36213682960148,8,7,0,0
95,1,1,45.54526445363356,0,4,0,1
96,1,0,45.93415459180548,3,7,0,1
97,1,0,43.22603233071885,2,5,1,1
98,1,0,46.25755728439356,1,5,1,0
99,1,0,43.94905146741124,4,5,0,1
100,1,1,44.57617051139572,7,7,1,1
101,1,0,44.08326455482256,4,5,0,0
102,1,1,45.21905893731522,7,6,1,0
103,1,0,43.44031332153588,3,6,1,1
104,1,0,46.88009828620477,2,6,1,1
105,1,0,44.529294184052624,4,4,0,0
106,1,0,43.50769365045584,3,5,1,1
107,1,1,47.2894714942815,3,5,1,0
108,1,0,44.602862343683405,5,5,0,1
109,1,0,43.56626902896272,5,5,1,0
110,1,0,44.07158423881091,5,6,1,0
111,1,0,43.21709821516549,6,3,0,1
112,1,1,44.77465677750652,2,6,1,0
113,1,0,44.130752330764885,3,5,0,0
114,1,1,43.86652541601005,3,6,0,1
115,1,0,44.600627069656,2,6,1,1
116,1,1,44.45925829951394,2,5,0,0
117,1,0,43.10591864767565,3,6,1,0
118,1,0,44.11454025331568,4,6,1,1
119,1,0,41.90627647339667,7,7,0,0
120,1,0,44.35227589999428,3,5,0,0
121,1,0,44.7972320505252,2,6,0,1
122,1,0,44.04074969138981,1,3,0,0
123,1,0,44.52581365151861,4,5,0,0
124,1,1,45.42818015971509,3,7,0,0
125,1,1,45.63422131039991,4,5,0,0
126,1,1,46.57225813447048,4,5,1,0
127,1,1,43.072488678816434,6,5,0,0
128,1,0,44.68992632350913,2,6,0,1
129,1,1,45.72837585837777,5,6,0,1
130,1,0,42.77138014150692,3,5,0,1
131,1,1,44.47588376062986,1,7,0,1
132,1,0,42.35106861744221,2,5,0,1
133,1,0,44.69211811701029,3,5,1,1
134,1,0,43.056100604458194,4,5,1,0
135,1,0,46.89369740420803,2,4,0,0
136,1,1,43.338929117003545,5,6,1,0
137,1,0,45.63387239801253,1,4,1,1
138,1,0,45.02617968814974,3,5,1,1
139,1,0,44.418967029996686,2,6,0,0
140,1,1,44.30000471697461,7,6,0,1
141,1,0,45.74184378453154,3,5,1,0
142,1,1,45.80549284249675,0,6,1,1
143,1,1,44.4984268780534,3,6,1,0
144,1,1,43.878968041004185,2,4,1,0
145,1,0,43.6420992846827,7,6,1,1
146,1,1,46.28304567472125,4,7,0,1
147,1,1,45.86650288129041,4,7,1,0
148,1,0,44.21127200891882,2,7,0,1
149,1,0,42.44519367150013,3,6,1,1
150,1,0,45.95603203386129,4,4,0,0
151,1,0,45.06821825098341,3,5,1,0
152,1,0,45.63161747893415,0,7,0,0
153,1,1,43.92651059181057,4,6,1,1
154,1,0,46.13760985607486,4,7,0,0
155,1,1,45.19196627886372,0,6,0,1
156,1,0,44.05734594202839,3,6,1,0
157,1,0,43.81167837892229,5,6,1,0
158,1,1,45.92520140873763,6,5,0,0
159,1,1,44.673031347108655,4,6,1,1
160,1,1,46.01460216636352,0,5,0,1
161,1,1,42.21440717415452,5,8,0,1
162,1,0,45.566034748915,0,5,1,0
163,1,0,45.95188229434631,3,4,0,0
164,1,1,46.008209038952,3,5,0,1
165,1,0,45.0990855564853,5,6,0,1
166,1,1,44.33992627680228,3,6,1,0
167,1,0,44.9363674037003,4,5,1,0
168,1,0,44.98754984391388,3,6,0,1
169,1,0,42.256382725205206,4,5,1,0
170,1,1,45.838908846643946,3,5,1,1
171,1,1,44.38774385750067,4,7,0,0
172,1,0,45.14323740594276,2,3,0,0
173,1,1,45.4487480341119,2,6,0,0
174,1,0,46.522636122450365,2,4,1,0
175,1,0,43.62667322873576,2,5,0,0
176,1,0,45.60063703178167,7,5,0,0
177,1,1,43.50642795957837,5,7,1,1
178,1,0,45.27211599788342,3,5,1,1
179,1,0,46.16900246066917,0,7,0,0
180,1,0,43.16088797992523,7,5,0,0
181,1,1,46.53559294256313,3,4,1,0
182,1,1,45.59711065810329,4,3,1,0
183,1,0,45.455037766990216,4,6,0,0
184,1,0,43.8496964792207,4,6,1,1
185,1,0,45.71512351484763,3,5,0,0
186,1,1,45.93335834434455,-1,5,1,0
187,1,0,44.73262478835584,3,7,0,1
188,1,0,43.67328242311828,5,6,1,1
189,1,0,44.78608932565023,3,5,0,1
190,1,1,46.88778262137355,3,5,1,0
191,1,0,44.553527034770894,3,4,1,0
192,1,0,45.1283297616682,6,5,1,0
193,1,0,43.25456630875888,5,5,1,1
194,1,1,45.32306096400277,2,4,1,0
195,1,0,44.314971960556846,4,7,0,1
196,1,1,45.70121745624199,2,5,1,0
197,1,1,44.82300175451787,4,5,1,1
198,1,0,43.78605123824536,4,7,1,1
199,1,1,43.27042912645889,3,8,0,1
200,1,0,45.98085523790603,4,5,1,0
201,1,0,42.394006550315765,3,5,1,1
202,1,1,46.41575364455191,4,5,0,1
203,1,1,43.69701970601121,5,6,1,0
204,1,0,45.670453610317125,2,6,0,0
205,1,0,46.04103841594012,4,5,1,0
206,1,0,43.184318767890346,4,8,1,1
207,1,1,44.52056956056139,5,5,1,1
208,1,0,44.14759121508551,4,7,0,0
209,1,1,44.07691710719646,6,6,0,0
210,1,0,43.61068081597372,1,6,0,1
211,1,1,45.13911899955399,2,6,1,0
212,1,0,44.36099276169978,2,7,1,0
213,1,0,43.899181091014135,6,5,0,1
214,1,0,43.69164466022375,6,6,1,0
215,1,0,43.31540682196884,7,5,0,1
216,1,1,45.52649992199621,5,4,0,1
217,1,0,45.30153083621576,4,6,0,0
218,1,0,44.29628188699645,3,5,1,1
219,1,1,45.09890716771497,7,8,0,0
220,1,1,44.91309623934836,2,6,1,0
221,1,0,43.4920985045509,3,6,1,1
222,1,0,45.29735978172376,2,4,0,0
223,1,0,44.29153159502588,7,6,0,0
224,1,1,44.05114576117125,2,5,0,1
225,1,1,46.05186744387075,5,6,0,0
226,1,1,45.07123478694206,4,6,1,1
227,1,0,43.63722477887998,4,6,1,1
228,1,1,43.47892978107807,3,6,1,1
229,1,1,43.86843261019173,0,6,0,1
230,1,0,44.90333983303314,3,6,1,0
231,1,0,43.79541885015911,1,6,0,1
232,1,0,44.590637745686095,4,4,1,1
233,1,1,45.282519304733874,2,5,0,1
234,1,0,43.99802867799978,4,4,0,1
235,1,0,43.973632917072095,4,5,1,0
236,1,1,46.45565665037091,0,4,1,0
237,1,1,44.1517479789284,4,5,1,1
238,1,1,45.13894187257423,3,5,1,1
239,1,1,43.35366567538882,4,6,0,1
240,1,1,45.9217957068571,5,3,0,0
241,1,1,43.34151595971832,7,7,1,1
242,1,0,45.65582487604474,2,5,0,0
243,1,1,45.94221253416403,4,5,0,0
244,1,0,43.41962184376978,3,5,1,1
245,1,1,43.04296468554645,4,5,1,1
246,1,0,43.24097528284847,4,6,0,1
247,1,1,44.12055307017103,4,6,0,1
248,1,0,44.896598558891554,1,4,0,0
249,1,0,43.59489648818951,4,5,1,0
250,1,0,44.74521126821752,1,4,1,0
251,1,0,45.11092831505498,4,5,0,1
252,1,1,46.50740025492328,7,5,1,0
253,1,0,43.5256322856531,2,5,1,1
254,1,0,43.60781589110879,4,6,0,0
255,1,1,45.27546530680311,4,6,1,0
256,1,0,43.96014008599902,5,4,0,1
257,1,1,44.71007867918588,3,6,0,0
258,1,1,46.09518163569293,2,6,0,0
259,1,0,44.537967695023845,3,5,1,0
260,1,0,44.18324581153076,4,6,0,0
261,1,1,43.67766953305522,5,6,0,1
262,1,0,45.12351233166387,7,6,0,1
263,1,0,45.04657857076871,2,7,1,1
264,1,0,43.70999424059195,6,5,1,0
265,1,1,45.50267560543014,1,7,1,1
266,1,0,42.07635985209907,5,4,0,1
267,1,0,44.804891867558894,4,6,0,0
