county_id,year,minimum_wage_policy,poverty_rate,average_income,unemployment_rate,urban_county,education_level
64,2,0,47.42596481635933,3,14,1,0
64,3,0,46.78893198176841,3,14,1,0
64,4,0,45.80396163701554,3,14,1,0
64,5,0,45.6798308228606,3,14,1,0
64,6,0,47.83718033882478,3,14,1,0
64,7,0,49.30781871685073,3,14,1,0
64,8,0,46.58901011863526,3,14,1,0
64,9,0,48.978693895688366,3,14,1,0
65,0,0,44.87063836269692,3,11,0,1
65,1,0,45.971704226223046,3,11,0,1
65,2,0,44.59937636912059,3,11,0,1
65,3,0,47.949195131172175,3,11,0,1
65,4,0,45.22101680714456,3,11,0,1
65,5,1,50.07613612170459,3,11,0,1
65,6,1,51.35394138190805,3,11,0,1
65,7,1,49.96213176568965,3,11,0,1
65,8,1,48.98788147844157,3,11,0,1
65,9,1,52.28019792008798,3,11,0,1
66,0,0,47.31906975020173,1,13,0,1
66,1,0,46.55649179849324,1,13,0,1
66,2,0,44.57271789499712,1,13,0,1
66,3,0,46.01666726044432,1,13,0,1
66,4,0,46.19447001910777,1,13,0,1
66,5,0,45.092779447753216,1,13,0,1
66,6,0,45.83876580792694,1,13,0,1
66,7,0,46.00124236385296,1,13,0,1
66,8,0,45.34530426293363,1,13,0,1
66,9,0,46.42195186681548,1,13,0,1
67,0,0,47.34341234042939,2,8,0,1
67,1,0,47.3668243056262,2,8,0,1
67,2,0,47.17990897080836,2,8,0,1
67,3,0,46.671077010250045,2,8,0,1
67,4,0,46.694507967233655,2,8,0,1
67,5,0,46.92080441390718,2,8,0,1
67,6,0,48.95804405632639,2,8,0,1
67,7,0,48.28467476801194,2,8,0,1
67,8,0,47.422012195659775,2,8,0,1
67,9,1,52.94790749382539,2,8,0,1
68,0,0,46.05827290640444,2,11,1,1
68,1,0,44.42246826578606,2,11,1,1
68,2,0,44.92609711542815,2,11,1,1
68,3,0,46.400096764283525,2,11,1,1
68,4,0,45.628012486250846,2,11,1,1
68,5,0,45.5493674934119,2,11,1,1
68,6,0,45.7082043595239,2,11,1,1
68,7,0,46.441297154878725,2,11,1,1
68,8,0,46.62982402701286,2,11,1,1
68,9,0,46.38654352280609,2,11,1,1
69,0,0,45.99207431890274,0,13,1,0
69,1,0,47.430558697943226,0,13,1,0
69,2,0,46.947166411664526,0,13,1,0
69,3,0,46.547036124494376,0,13,1,0
69,4,0,46.50601379201137,0,13,1,0
69,5,0,45.27227683383232,0,13,1,0
69,6,0,47.05051579898997,0,13,1,0
69,7,0,46.71544369062129,0,13,1,0
69,8,0,47.274436004452944,0,13,1,0
69,9,0,48.26996992798296,0,13,1,0
70,0,0,44.98959160159906,2,14,1,1
70,1,0,44.28811479351766,2,14,1,1
70,2,0,43.63277993365112,2,14,1,1
70,3,0,47.91907487394301,2,14,1,1
70,4,0,45.50129517357966,2,14,1,1
70,5,0,44.73258217790601,2,14,1,1
70,6,0,44.576668195874745,2,14,1,1
70,7,0,46.01503189011426,2,14,1,1
70,8,0,45.78111161419034,2,14,1,1
70,9,0,47.11547982742032,2,14,1,1
71,0,0,46.35170028088053,0,15,0,0
71,1,0,47.83809228575379,0,15,0,0
71,2,0,48.12547717142807,0,15,0,0
71,3,1,51.64371113302401,0,15,0,0
71,4,1,50.52722254685048,0,15,0,0
71,5,1,50.68109116142834,0,15,0,0
71,6,1,52.93955030549837,0,15,0,0
71,7,1,50.92208508305573,0,15,0,0
71,8,1,49.95713651058536,0,15,0,0
71,9,1,53.1244622111598,0,15,0,0
72,0,0,48.29579685754784,2,9,0,0
72,1,0,46.11899657869681,2,9,0,0
72,2,0,46.60187335513741,2,9,0,0
72,3,1,50.037310721944,2,9,0,0
72,4,1,50.98420502611574,2,9,0,0
72,5,1,51.64278078693374,2,9,0,0
72,6,1,54.026859681822,2,9,0,0
72,7,1,53.70116075038658,2,9,0,0
72,8,1,50.49839806515602,2,9,0,0
72,9,1,52.91436286896047,2,9,0,0
73,0,0,47.85898148338376,1,14,0,1
73,1,0,46.7525452604726,1,14,0,1
73,2,0,45.17440951492148,1,14,0,1
73,3,0,44.7991539345624,1,14,0,1
73,4,0,47.43340995018929,1,14,0,1
73,5,0,46.29903205520858,1,14,0,1
73,6,0,47.05800038225305,1,14,0,1
73,7,0,46.511296917751935,1,14,0,1
73,8,0,46.19475941008163,1,14,0,1
73,9,1,51.59288445305161,1,14,0,1
74,0,0,49.14380243444537,1,9,0,0
74,1,0,47.89533532582465,1,9,0,0
74,2,0,46.81564867641846,1,9,0,0
74,3,0,47.2465199765609,1,9,0,0
74,4,0,45.35966214707378,1,9,0,0
74,5,0,45.00682891403764,1,9,0,0
74,6,0,47.98421310128975,1,9,0,0
74,7,0,47.6199220644252,1,9,0,0
74,8,0,46.47946015923039,1,9,0,0
74,9,0,46.16234378077326,1,9,0,0
75,0,0,47.35122585600856,1,15,0,1
75,1,0,47.37172793783592,1,15,0,1
75,2,0,49.325133122295256,1,15,0,1
75,3,0,47.38319160809066,1,15,0,1
75,4,0,48.77684831988957,1,15,0,1
75,5,0,49.06122250614271,1,15,0,1
75,6,0,48.42684388632914,1,15,0,1
75,7,1,52.61556653246729,1,15,0,1
75,8,1,51.69997325534332,1,15,0,1
75,9,1,54.27189121386567,1,15,0,1
76,0,0,45.04114196572979,2,14,0,0
76,1,0,45.82598968605155,2,14,0,0
76,2,0,44.02252558441823,2,14,0,0
76,3,0,45.35620380864344,2,14,0,0
76,4,0,44.27729882262312,2,14,0,0
76,5,0,44.03636815072539,2,14,0,0
76,6,0,46.03076091306635,2,14,0,0
76,7,0,46.35033924158866,2,14,0,0
76,8,1,49.84114342946251,2,14,0,0
76,9,1,51.263437693582105,2,14,0,0
77,0,0,44.79712936187848,2,10,1,1
77,1,0,44.48936634129804,2,10,1,1
77,2,0,45.67310316871586,2,10,1,1
77,3,0,45.699179492811545,2,10,1,1
77,4,0,45.253833755374366,2,10,1,1
77,5,0,46.91121421583549,2,10,1,1
77,6,0,45.15175754368107,2,10,1,1
77,7,0,48.227764501955406,2,10,1,1
77,8,0,45.099865670293376,2,10,1,1
77,9,0,47.53748521462342,2,10,1,1
78,0,0,47.43225000060615,2,11,1,1
78,1,0,48.82372275776034,2,11,1,1
78,2,0,46.90668184494925,2,11,1,1
78,3,0,47.746475179404776,2,11,1,1
78,4,0,47.03596049959653,2,11,1,1
78,5,0,46.99473953670038,2,11,1,1
78,6,0,48.84668170109703,2,11,1,1
78,7,0,50.67994796443418,2,11,1,1
78,8,0,46.99200441769411,2,11,1,1
78,9,0,49.33722069897495,2,11,1,1
79,0,0,46.52181905462257,1,15,1,0
79,1,0,47.41284479564055,1,15,1,0
79,2,0,48.7042418329075,1,15,1,0
79,3,0,46.15209743974727,1,15,1,0
79,4,0,45.42092131717612,1,15,1,0
79,5,0,46.535543689920345,1,15,1,0
79,6,1,51.17233161650235,1,15,1,0
79,7,1,50.70849689756531,1,15,1,0
79,8,1,50.36856753887339,1,15,1,0
79,9,1,52.97694534227029,1,15,1,0
80,0,0,44.82386105020402,2,15,1,0
80,1,0,46.54711738042656,2,15,1,0
80,2,0,44.904038633468254,2,15,1,0
80,3,0,45.0940967570565,2,15,1,0
80,4,0,47.22076590111134,2,15,1,0
80,5,0,43.54980753786664,2,15,1,0
80,6,0,45.89329433025899,2,15,1,0
80,7,0,47.60521095312102,2,15,1,0
80,8,0,46.78233945913973,2,15,1,0
80,9,0,48.22674281877924,2,15,1,0
81,0,0,46.08846630654283,2,10,1,1
81,1,0,47.46837738579759,2,10,1,1
81,2,0,47.79488765848582,2,10,1,1
81,3,0,46.30065055196609,2,10,1,1
81,4,0,47.60486742561865,2,10,1,1
81,5,1,50.285230279993655,2,10,1,1
81,6,1,50.748571154893774,2,10,1,1
81,7,1,53.08017375606176,2,10,1,1
81,8,1,52.04540410140468,2,10,1,1
81,9,1,53.47584388285421,2,10,1,1
82,0,0,46.6827811201356,3,13,1,1
82,1,0,45.7008542899054,3,13,1,1
82,2,0,45.74712126451677,3,13,1,1
82,3,0,45.11916602970932,3,13,1,1
82,4,0,44.35416111688436,3,13,1,1
82,5,0,45.41852984042762,3,13,1,1
82,6,0,45.95463702216964,3,13,1,1
82,7,0,47.3028886925385,3,13,1,1
82,8,0,45.38430845355844,3,13,1,1
82,9,0,48.09982519830898,3,13,1,1
83,0,0,43.22387611082082,1,16,0,1
83,1,0,45.57798569021843,1,16,0,1
83,2,0,43.59204858142456,1,16,0,1
83,3,0,43.24476366709468,1,16,0,1
83,4,1,48.20674064678544,1,16,0,1
83,5,1,45.18254566948512,1,16,0,1
83,6,1,47.80191501803103,1,16,0,1
83,7,1,47.08542570576655,1,16,0,1
83,8,1,49.52144382207575,1,16,0,1
83,9,1,49.68419213036543,1,16,0,1
84,0,0,45.41549431060231,3,9,1,0
84,1,0,44.76786615577146,3,9,1,0
84,2,1,48.6628356683754,3,9,1,0
84,3,1,50.16302004301005,3,9,1,0
84,4,1,49.93536605870412,3,9,1,0
84,5,1,48.42752765678881,3,9,1,0
84,6,1,51.3615162182646,3,9,1,0
84,7,1,51.26640040226918,3,9,1,0
84,8,1,50.1203557093252,3,9,1,0
84,9,1,52.2032278598866,3,9,1,0
85,0,0,44.72122715021087,0,15,0,0
85,1,0,45.23815066000061,0,15,0,0
85,2,0,43.49148930653091,0,15,0,0
85,3,0,45.19841145145554,0,15,0,0
85,4,0,43.07452512998941,0,15,0,0
85,5,0,43.708355515185,0,15,0,0
85,6,0,46.35466285085703,0,15,0,0
85,7,0,47.451597993993786,0,15,0,0
85,8,0,46.74370353880943,0,15,0,0
85,9,0,45.01704690331301,0,15,0,0
86,0,0,46.231653281067885,1,13,0,1
86,1,0,45.84030268222829,1,13,0,1
86,2,0,46.27250281994992,1,13,0,1
86,3,0,48.0767637948944,1,13,0,1
86,4,0,45.80557091053649,1,13,0,1
86,5,0,47.669971872765686,1,13,0,1
86,6,1,49.70141711894632,1,13,0,1
86,7,1,52.85786111137276,1,13,0,1
86,8,1,50.522503263156366,1,13,0,1
86,9,1,50.53843080186237,1,13,0,1
87,0,0,45.60251158813408,1,8,1,0
87,1,0,44.70933764682658,1,8,1,0
87,2,1,50.8964247876405,1,8,1,0
87,3,1,49.52145131291667,1,8,1,0
87,4,1,47.6674994467015,1,8,1,0
87,5,1,48.41208197700362,1,8,1,0
87,6,1,50.53294297837898,1,8,1,0
87,7,1,50.53318668245443,1,8,1,0
87,8,1,50.0318775343312,1,8,1,0
87,9,1,50.95509725287308,1,8,1,0
88,0,0,43.21898418260835,1,14,0,0
88,1,0,44.87805960806109,1,14,0,0
88,2,0,43.354414983257534,1,14,0,0
88,3,0,44.55828821106317,1,14,0,0
88,4,0,44.87073767395945,1,14,0,0
88,5,0,42.87837917133525,1,14,0,0
88,6,0,44.19102375746122,1,14,0,0
88,7,0,44.45561355345653,1,14,0,0
88,8,0,44.659748742220096,1,14,0,0
88,9,0,45.24879250309222,1,14,0,0
89,0,0,46.19539701249255,2,12,1,1
89,1,0,46.3016925827737,2,12,1,1
89,2,0,46.0008581895784,2,12,1,1
89,3,0,44.917670396055215,2,12,1,1
89,4,0,46.06656147380407,2,12,1,1
89,5,0,45.14991091802427,2,12,1,1
89,6,0,46.08999779932468,2,12,1,1
89,7,0,46.47050974549791,2,12,1,1
89,8,0,46.45629033899564,2,12,1,1
89,9,0,46.4995203261646,2,12,1,1
90,0,0,47.45799264024622,1,10,0,1
90,1,0,46.13748039379091,1,10,0,1
90,2,0,45.74039874561469,1,10,0,1
90,3,0,48.36816373834125,1,10,0,1
90,4,0,46.68861652382456,1,10,0,1
90,5,0,46.34539188103373,1,10,0,1
90,6,0,48.88850816605309,1,10,0,1
90,7,0,47.40593268255068,1,10,0,1
90,8,1,52.99963130920708,1,10,0,1
90,9,1,52.05305538794066,1,10,0,1
91,0,0,47.79512338626992,1,11,0,0
91,1,0,42.88086657846895,1,11,0,0
91,2,0,44.603997817862144,1,11,0,0
91,3,0,46.11225306746028,1,11,0,0
91,4,0,44.569092564491015,1,11,0,0
91,5,0,45.33258040941965,1,11,0,0
91,6,0,46.04645254505501,1,11,0,0
91,7,0,47.00405507359091,1,11,0,0
91,8,0,43.41351034761838,1,11,0,0
91,9,0,46.44848600263878,1,11,0,0
92,0,0,44.986448893871625,2,12,1,1
92,1,0,46.27426796924239,2,12,1,1
92,2,0,49.06828532008332,2,12,1,1
92,3,0,49.54683400172546,2,12,1,1
92,4,0,47.043902262005886,2,12,1,1
92,5,0,47.01562339569673,2,12,1,1
92,6,0,48.50022166867792,2,12,1,1
92,7,0,44.93206479005048,2,12,1,1
92,8,1,49.23428930689763,2,12,1,1
92,9,1,52.848027399457486,2,12,1,1
93,0,0,44.19548633486456,1,9,0,0
93,1,0,46.13984365336646,1,9,0,0
93,2,0,44.44848747852674,1,9,0,0
93,3,0,45.31726535642903,1,9,0,0
93,4,0,45.38305578904637,1,9,0,0
93,5,0,45.41808485160617,1,9,0,0
93,6,0,44.158161925897495,1,9,0,0
93,7,0,46.77686474260366,1,9,0,0
93,8,0,45.01004247094389,1,9,0,0
93,9,0,47.0164014929063,1,9,0,0
94,0,0,48.17802199117203,1,12,0,1
94,1,0,45.7995679756837,1,12,0,1
94,2,0,47.141391730952,1,12,0,1
94,3,0,47.40263739788193,1,12,0,1
94,4,0,44.943979436339774,1,12,0,1
94,5,0,45.71766834259385,1,12,0,1
94,6,0,48.74635057995072,1,12,0,1
94,7,0,47.68376606854034,1,12,0,1
94,8,0,47.47708579400619,1,12,0,1
94,9,0,48.99153693060382,1,12,0,1
95,0,0,47.71693394158085,1,12,1,0
95,1,0,47.06403598094682,1,12,1,0
95,2,0,46.26666828124967,1,12,1,0
95,3,0,46.68099411768494,1,12,1,0
95,4,0,46.97800296586809,1,12,1,0
95,5,0,46.83727909225823,1,12,1,0
95,6,0,49.610855902507,1,12,1,0
95,7,0,48.10947695920631,1,12,1,0
95,8,0,48.23949282414995,1,12,1,0
95,9,0,51.07051661485701,1,12,1,0
96,0,0,46.089095081531575,1,12,1,1
96,1,1,49.60258872599821,1,12,1,1
96,2,1,48.383564186686414,1,12,1,1
96,3,1,49.82746310891901,1,12,1,1
96,4,1,49.5675854307244,1,12,1,1
96,5,1,48.67907952476273,1,12,1,1
96,6,1,49.13553215761234,1,12,1,1
96,7,1,51.161747008720745,1,12,1,1
96,8,1,49.432837815332256,1,12,1,1
96,9,1,51.78577877733729,1,12,1,1
97,0,0,46.27973985451088,1,9,1,1
97,1,0,45.14182459826185,1,9,1,1
97,2,0,44.185734936000046,1,9,1,1
97,3,0,46.77578003772287,1,9,1,1
97,4,0,45.257468727125,1,9,1,1
97,5,0,46.25039080476936,1,9,1,1
97,6,0,46.945383852536445,1,9,1,1
97,7,0,48.259798758289776,1,9,1,1
97,8,1,49.66848752719535,1,9,1,1
97,9,1,51.86721382880055,1,9,1,1
98,0,0,46.29189589640659,2,10,0,1
98,1,0,47.63674919540859,2,10,0,1
98,2,0,46.226111597385895,2,10,0,1
98,3,1,48.179369641155766,2,10,0,1
98,4,1,49.76702502670084,2,10,0,1
98,5,1,49.4394949325224,2,10,0,1
98,6,1,51.6276262334966,2,10,0,1
98,7,1,51.19940684155274,2,10,0,1
98,8,1,48.40091027527549,2,10,0,1
98,9,1,50.93778572243042,2,10,0,1
99,0,0,43.625977538707495,3,11,1,0
99,1,0,43.06326560551528,3,11,1,0
99,2,0,44.81727155435783,3,11,1,0
99,3,0,45.39486659985899,3,11,1,0
99,4,0,44.572278832242574,3,11,1,0
99,5,0,43.5059739126846,3,11,1,0
99,6,0,44.676554603276166,3,11,1,0
99,7,1,48.769903249587806,3,11,1,0
99,8,1,48.57287226097445,3,11,1,0
99,9,1,50.84183846613824,3,11,1,0
100,0,0,46.25310782912043,1,15,0,1
100,1,0,45.587770021451725,1,15,0,1
100,2,0,45.74377628090196,1,15,0,1
100,3,0,46.28820780186781,1,15,0,1
100,4,0,44.859243952307054,1,15,0,1
100,5,0,46.50895725017031,1,15,0,1
100,6,0,46.60636739959424,1,15,0,1
100,7,1,51.25479460508082,1,15,0,1
100,8,1,48.81477659136072,1,15,0,1
100,9,1,50.164198858723736,1,15,0,1
