X1,X2,X3,X4,X5,D,Y
5,6,0,1,0,1,62.363939856000286
3,7,0,0,1,2,60.55347329444721
4,5,1,1,0,3,64.7789337933684
3,5,0,0,0,1,58.69189766558979
4,6,0,0,1,1,61.045789887364116
3,7,0,0,0,1,59.816052213544616
4,5,0,0,0,3,61.41941284490576
3,5,1,0,0,2,58.22684074154441
4,4,0,0,0,0,53.75581529343233
4,3,0,0,1,2,60.07371739048684
5,6,1,1,1,3,64.99950812730557
4,8,0,0,1,3,64.5108577000117
5,7,1,1,0,3,66.42114854224023
4,4,1,1,1,3,62.88077365188564
2,7,0,1,0,3,62.516671970922616
4,8,0,1,0,2,63.65151543949875
5,4,0,1,0,0,58.33337070362363
4,7,0,0,1,1,59.77997305136229
3,6,0,0,0,0,57.4663599729098
3,7,0,0,0,0,55.44856723036926
4,6,1,0,1,2,62.16784037712153
4,6,0,1,0,0,56.333411727007295
4,6,0,0,0,2,61.15348037336751
2,4,0,1,0,3,61.715403765008475
3,6,0,1,0,3,64.83421188151172
4,4,0,0,0,0,53.41133554801981
4,5,1,1,1,3,62.83014723390701
4,8,0,1,1,1,63.06466174909529
4,7,1,0,0,3,64.4512681172615
5,4,1,1,1,0,55.84550277294241
4,3,1,1,0,3,62.56035682559809
4,6,1,0,0,0,56.042771304344676
4,6,1,0,1,0,55.92717998454586
4,4,0,1,0,2,59.62366992691291
3,3,0,0,1,1,58.31692990530575
4,6,0,0,0,1,60.18099605158075
4,5,1,0,0,3,61.79629953117058
4,6,1,0,1,0,57.07942375623947
3,8,0,0,0,3,61.070254459989535
3,6,1,0,1,0,56.12619184073015
4,6,0,1,0,2,62.30163341897448
4,6,0,0,0,3,63.594678042980085
3,7,0,1,0,1,61.49309962536523
3,6,0,1,0,2,62.54163145843364
4,6,0,1,0,1,58.57354259519356
3,4,1,1,1,2,61.285113457105155
4,6,0,1,0,1,62.53428142283977
4,6,0,0,0,2,60.04048346806023
3,5,1,1,0,2,62.504894763003875
4,3,0,0,1,1,61.09979149809446
5,5,0,1,0,0,55.6963610318176
4,3,1,0,1,1,60.17838804876041
4,6,0,1,0,3,63.726948335866744
4,6,1,1,0,0,55.817762783401704
5,7,1,0,1,2,62.088429197887855
4,4,0,1,0,1,57.79479597372313
4,6,0,0,1,3,62.450750476568714
4,3,1,0,0,3,60.92460909670419
4,5,0,0,0,1,58.7750920224806
4,6,0,1,0,3,63.48382600183621
4,3,0,0,0,1,60.560223196532284
2,5,1,0,0,2,60.99540156789501
3,6,0,0,1,3,61.499749194502314
4,4,1,1,1,1,61.366505425821856
3,7,1,0,0,2,62.50489029628942
4,5,0,0,0,2,58.56536982283762
4,8,1,1,1,3,67.52750473785233
3,6,1,1,1,1,62.115057095827204
4,3,0,1,0,3,60.91133384106499
3,6,1,1,0,0,56.500488119475904
3,5,1,1,0,0,56.4889270284768
4,6,0,1,0,2,60.68705253137066
3,5,0,0,0,3,61.64556437017961
5,6,0,0,0,0,57.041819473545836
3,6,0,0,1,3,62.37057784298664
4,4,0,0,0,2,60.624475768118856
3,4,0,0,1,0,55.185085285193395
4,5,0,1,0,1,60.737706512858885
4,6,0,0,1,3,62.59898892132261
3,5,1,0,0,3,60.89296073521304
4,7,0,0,0,0,57.38494718381215
4,6,0,1,0,3,61.640889532651705
3,4,1,0,1,0,55.125380356205056
5,7,0,0,0,1,60.83882159555654
4,4,1,0,0,1,59.67284739176152
4,7,0,0,0,1,62.73188559754321
4,6,1,0,0,1,62.59788681729167
3,3,1,0,1,0,56.76234128472439
3,5,1,0,0,2,58.46957390630264
3,3,0,1,0,1,59.769987576738615
5,5,0,1,0,0,57.448170024678376
3,5,1,0,0,3,63.478269944405454
2,9,1,0,1,0,58.65086943460831
5,5,0,1,0,3,62.67254644303825
4,6,1,1,1,0,58.60675094140827
3,7,1,1,0,0,56.92206782867164
3,6,0,1,0,3,63.68938623139033
3,5,0,0,1,0,55.30340819566209
5,7,0,0,0,2,63.06187166617593
4,6,1,0,1,0,57.40774886946003
3,7,0,0,0,1,58.60964245728795
2,6,1,1,0,2,59.69250712631136
3,6,1,0,0,0,55.097544503880805
2,6,0,1,0,3,62.183094469541196
4,8,0,0,0,2,62.05475129852651
4,7,1,1,0,1,61.00796164469681
4,7,0,0,0,3,63.85442548991673
3,6,0,0,1,1,60.405648693067164
4,2,1,1,0,3,63.3610121781233
4,3,0,0,0,3,62.379947384834026
3,7,1,0,0,3,62.578605494429915
4,5,1,1,0,0,57.91631148072634
4,8,1,1,1,3,64.76278054535521
4,6,1,0,0,2,62.177730896488775
4,7,1,0,1,1,60.93187392053016
4,3,0,0,0,1,58.74586370195659
4,5,0,0,1,0,56.95629400143122
2,4,0,1,0,0,55.29592433810746
4,3,1,0,0,1,58.71468007425319
3,9,1,0,0,3,64.35200676923347
3,5,1,0,1,1,58.92145408774741
1,6,0,0,0,1,61.81654813390088
4,7,1,0,0,3,63.87990271012402
4,5,0,1,1,1,61.496664387066
4,4,1,0,1,1,59.46379708192488
4,6,0,1,0,2,63.49518379009415
4,5,1,1,0,3,63.42097069839184
4,5,1,0,0,3,62.958820489781196
3,7,1,0,0,2,62.31049189943038
3,4,0,0,0,2,59.713976971183065
3,3,0,0,0,2,58.350327774040565
3,3,1,1,0,2,62.145892125586066
3,5,0,1,0,1,59.70050337598577
3,3,1,0,1,0,55.498564580686505
5,6,0,0,1,0,56.053145205996564
4,6,0,0,1,0,56.528793922957234
4,5,1,0,0,2,61.90606195460677
4,6,0,0,1,2,59.91328629247279
4,5,0,1,0,2,62.25199480089655
4,5,0,0,0,0,55.447275537989476
3,5,0,0,0,2,60.952521455354095
3,6,0,0,1,2,62.158615459454936
3,5,0,0,1,3,62.57217229983327
4,6,0,0,0,3,62.7250280274505
4,5,1,1,1,3,63.98226848756641
4,6,1,0,1,1,59.41881148267287
4,6,0,0,0,1,60.637679380619424
4,5,0,1,0,3,64.70555256483092
3,6,0,0,0,0,54.66419950695122
5,5,0,1,0,0,55.50595127810862
4,3,1,0,1,2,60.06292750104742
4,5,0,0,0,3,65.1321189978035
2,8,1,1,0,3,63.21652507631253
4,4,0,0,0,1,59.234903064814354
3,4,0,1,1,2,58.53304682103795
4,5,1,0,0,2,60.04574306394343
4,8,0,1,1,3,65.65318490956747
4,5,0,1,0,3,62.610326202355864
5,3,0,0,0,3,61.615940802325085
4,5,0,0,1,0,55.26278397960998
3,5,1,0,0,3,61.28560772689946
3,4,1,0,1,1,58.88991438234051
3,4,1,0,1,1,58.93924013129864
5,5,0,1,1,3,64.54026566859521
5,6,1,0,0,2,61.0109818323072
3,5,1,1,0,1,60.79202610795626
3,4,0,0,0,1,59.78953300526747
4,7,0,1,0,3,64.36331639104992
3,5,1,0,0,2,59.02545986748804
3,6,1,1,0,3,62.06182353433719
3,5,1,0,1,0,57.33963552019657
3,4,0,0,0,0,52.6641945556205
3,7,0,0,1,2,61.639119873201565
3,7,0,1,0,1,61.21646754082826
4,6,0,0,1,3,62.415717205421664
3,8,0,1,1,0,56.240737105321756
3,7,1,1,1,1,61.681572661926516
4,7,0,0,0,1,61.16829662321981
4,6,0,1,1,1,62.826842610830575
4,4,0,1,0,2,59.71586586677202
4,4,0,1,1,1,61.08623125267427
3,6,0,0,1,3,63.50746414519406
5,6,1,1,1,1,63.91772638106567
4,7,0,0,0,2,61.92536425261093
4,5,1,0,1,2,59.85523936859815
3,2,1,1,0,1,60.07414007988032
4,7,0,0,0,3,61.21087598928907
5,7,0,0,1,1,63.24663632261747
4,5,1,0,1,2,61.76094075427624
4,6,1,1,0,1,62.05893512815123
5,6,0,1,0,1,61.90188940387168
4,4,0,0,1,1,59.26275293106872
4,5,1,0,0,3,62.03469565845742
3,5,1,1,1,2,61.41223345381759
3,7,1,0,0,3,62.52931925059385
3,6,1,0,0,3,61.4133093221058
4,6,1,1,0,0,57.91827392106016
5,4,0,0,0,1,60.43773822376469
4,6,0,0,0,3,62.40259072005963
3,4,0,1,0,3,63.926923262765115
2,5,0,0,0,3,61.332976132961704
4,4,1,0,0,3,60.66829374862944
3,6,0,0,1,2,60.29660756293229
4,6,1,0,0,3,64.50431325992116
3,5,1,0,0,3,62.53038375156503
3,5,1,0,0,3,62.25036484125707
3,5,0,0,0,2,58.988834567874385
3,2,0,0,1,0,54.800230114902426
3,8,0,1,0,2,62.02997693145993
3,6,0,1,1,3,62.99913763097201
2,6,1,0,1,3,63.563418887463015
4,5,0,1,0,1,60.98142454765181
3,5,0,1,1,3,61.578296157362985
4,5,0,1,1,2,62.38718967183586
3,4,0,0,0,0,54.28702322844134
3,6,0,0,0,2,58.92576078520119
3,6,0,0,0,2,59.637313884111585
4,3,0,0,0,1,58.89038710477853
4,7,1,0,1,1,61.197463264199435
3,7,1,0,0,1,62.38540785970829
6,6,1,0,0,2,63.16992550015687
4,6,0,1,0,0,56.25006469922378
4,5,0,0,0,2,61.5054712074019
5,4,0,0,0,2,60.239980021086815
4,6,0,0,0,3,62.0436054451319
2,5,0,0,0,3,61.24116717539387
4,6,1,0,1,3,63.65616198874508
3,5,0,1,1,2,61.806030688021444
4,6,1,1,0,0,57.73191253137471
4,9,1,1,0,0,56.85496321045302
4,3,1,1,1,0,57.05455587834145
3,4,1,1,1,0,54.53352437200639
4,7,0,0,0,3,63.25431427553641
4,7,0,1,0,3,65.00534878581682
4,3,0,0,1,2,60.83593530497068
3,6,1,0,1,1,61.07745761182835
4,4,0,0,1,1,60.91121241626388
4,7,1,0,0,3,62.74083641398306
4,5,1,0,0,2,60.77679449944306
3,6,0,0,1,0,55.7249249612254
4,6,0,1,0,0,56.094242582854946
3,4,0,0,0,1,60.55731078417582
4,8,1,1,0,1,63.626266182457265
4,5,0,0,0,1,61.69364733642423
3,5,1,0,0,2,63.011497825091936
4,5,0,1,0,0,57.14867886235197
4,7,0,1,0,1,62.533097501290705
4,6,1,1,0,2,60.559369329569655
3,4,0,1,0,3,62.93397116855531
5,7,1,0,1,3,64.69424116872591
5,6,0,0,1,0,55.23002075809399
4,3,0,0,1,1,60.57802175202878
4,5,0,0,0,1,59.598474997863924
4,5,0,0,0,1,60.0477723869532
4,7,1,0,0,2,62.507628759070066
5,4,0,1,0,0,53.933226187286216
3,5,1,0,0,1,59.245026759453886
4,3,0,0,0,3,59.93768192912991
4,3,1,0,1,0,55.142644611039614
3,4,0,0,0,3,61.05657860235935
3,5,1,0,1,3,63.74132211756589
4,5,0,1,1,3,63.42780898943811
5,5,0,0,0,3,61.755709301411116
4,5,0,1,1,3,62.63426447489824
2,4,0,0,0,3,62.20581223754938
3,5,0,1,0,0,55.86365532078952
3,7,0,0,0,2,60.82419766740766
5,4,1,0,0,3,61.82906948287894
4,6,1,0,0,3,64.12057820968332
4,3,1,0,0,2,62.39401259420685
4,4,1,0,1,2,60.6484362929257
3,8,0,0,0,2,60.03103696064236
3,4,0,0,0,1,60.45840677246204
3,8,0,1,0,0,58.329445900245
4,6,1,0,0,0,56.60544770892522
5,3,0,0,0,1,58.06003148900998
3,5,0,0,1,2,62.080206362772664
4,4,1,0,0,3,62.792180004796705
4,7,1,1,1,3,64.8246593685529
4,6,1,0,0,0,53.77031461881878
3,5,1,0,1,3,61.492989752128075
5,5,0,0,1,0,56.428158428193406
4,7,0,0,0,1,59.83576269867064
3,4,1,0,0,2,61.11309683694413
3,4,1,0,0,2,59.340164881808946
4,7,0,0,0,0,54.96392911565033
2,7,0,0,0,0,55.81549291515289
3,5,0,1,1,1,60.770402499526405
4,4,0,0,0,1,61.83297624914029
2,4,0,0,0,3,60.71330136214151
4,6,1,0,1,3,63.12435071833027
4,4,1,1,1,3,64.79040216741035
3,7,0,1,0,1,59.01289084516749
5,5,0,0,0,1,58.60634938103813
4,7,1,0,1,1,62.457316568536136
3,8,0,1,0,3,64.71125273759546
3,6,0,0,1,3,61.925830442568945
3,7,0,1,0,3,64.23532521200963
3,8,0,0,1,0,55.95437025777741
3,6,1,0,0,3,63.53005802026669
4,5,1,1,0,0,56.147218043353384
2,5,1,0,0,1,60.6139520039048
