store_id,measurement_year,online_platform_usage,annual_sales,store_size,employee_count,average_customer_count,location_city,offers_home_delivery,has_loyalty_program
54,3,0,51.46129832861699,5,7,20,0,1,1
54,4,0,52.46507624990864,5,7,20,0,1,1
54,5,0,53.643451097741846,5,7,20,0,1,1
54,6,0,51.874041492956366,5,7,20,0,1,1
54,7,0,52.75340444577184,5,7,20,0,1,1
54,8,0,49.52334544124707,5,7,20,0,1,1
54,9,0,50.839269449143,5,7,20,0,1,1
55,0,0,50.62527239951027,3,12,26,0,1,1
55,1,0,50.73303458048661,3,12,26,0,1,1
55,2,0,48.767054316158735,3,12,26,0,1,1
55,3,0,48.8834915189876,3,12,26,0,1,1
55,4,0,50.60767865269688,3,12,26,0,1,1
55,5,0,51.51011064587699,3,12,26,0,1,1
55,6,0,48.65456208533887,3,12,26,0,1,1
55,7,0,51.32478458409988,3,12,26,0,1,1
55,8,0,46.19667182655766,3,12,26,0,1,1
55,9,1,54.99771318859207,3,12,26,0,1,1
56,0,0,49.798389849578776,5,10,23,1,0,0
56,1,0,49.63740004450688,5,10,23,1,0,0
56,2,0,47.70215882405517,5,10,23,1,0,0
56,3,0,49.92851643379311,5,10,23,1,0,0
56,4,0,51.177896133736034,5,10,23,1,0,0
56,5,0,50.89703053663902,5,10,23,1,0,0
56,6,0,50.98141750923867,5,10,23,1,0,0
56,7,0,48.99997343430669,5,10,23,1,0,0
56,8,0,47.62212710072371,5,10,23,1,0,0
56,9,0,50.26639422101105,5,10,23,1,0,0
57,0,0,49.81612048263384,4,6,10,0,0,1
57,1,0,52.71111345619927,4,6,10,0,0,1
57,2,0,50.89281016410535,4,6,10,0,0,1
57,3,0,49.68919723365904,4,6,10,0,0,1
57,4,0,51.84917025390613,4,6,10,0,0,1
57,5,0,50.857276051077065,4,6,10,0,0,1
57,6,0,50.71354981839403,4,6,10,0,0,1
57,7,0,52.46444163427978,4,6,10,0,0,1
57,8,0,48.75532076639757,4,6,10,0,0,1
57,9,0,53.19464782138608,4,6,10,0,0,1
58,0,0,50.76958224580245,0,5,26,1,0,1
58,1,0,52.03245863934952,0,5,26,1,0,1
58,2,0,50.431606088453336,0,5,26,1,0,1
58,3,0,52.22462090714813,0,5,26,1,0,1
58,4,0,52.124728361354016,0,5,26,1,0,1
58,5,0,52.80590354395772,0,5,26,1,0,1
58,6,0,52.02524737159932,0,5,26,1,0,1
58,7,0,52.47275056971733,0,5,26,1,0,1
58,8,1,52.9448335893262,0,5,26,1,0,1
58,9,1,55.87324449532133,0,5,26,1,0,1
59,0,0,50.721069636241126,3,6,23,0,0,1
59,1,0,51.41390778095167,3,6,23,0,0,1
59,2,0,49.10678619977029,3,6,23,0,0,1
59,3,0,48.83391843064149,3,6,23,0,0,1
59,4,0,52.58070379794901,3,6,23,0,0,1
59,5,0,51.55787263485984,3,6,23,0,0,1
59,6,0,53.15129820774813,3,6,23,0,0,1
59,7,1,55.111586458698994,3,6,23,0,0,1
59,8,1,53.17246243844732,3,6,23,0,0,1
59,9,1,53.084663854696025,3,6,23,0,0,1
60,0,0,52.10576509369132,4,9,23,0,0,1
60,1,0,52.91174306963363,4,9,23,0,0,1
60,2,0,51.21386185474082,4,9,23,0,0,1
60,3,0,49.456073380156994,4,9,23,0,0,1
60,4,0,51.38522949001158,4,9,23,0,0,1
60,5,0,53.96275667413676,4,9,23,0,0,1
60,6,0,53.1779125238582,4,9,23,0,0,1
60,7,0,51.716017001354416,4,9,23,0,0,1
60,8,0,50.2063993636662,4,9,23,0,0,1
60,9,0,51.5668120753608,4,9,23,0,0,1
61,0,0,51.36926115865696,4,8,29,0,0,0
61,1,0,51.25480983627112,4,8,29,0,0,0
61,2,0,48.61308368677104,4,8,29,0,0,0
61,3,0,49.00011834738388,4,8,29,0,0,0
61,4,0,50.15324168499856,4,8,29,0,0,0
61,5,0,50.58639282142355,4,8,29,0,0,0
61,6,0,51.33007812092085,4,8,29,0,0,0
61,7,0,51.16370619469757,4,8,29,0,0,0
61,8,1,51.35887808701253,4,8,29,0,0,0
61,9,1,53.77976413793439,4,8,29,0,0,0
62,0,0,50.47581809190611,3,9,30,0,0,1
62,1,0,50.34168727972157,3,9,30,0,0,1
62,2,0,49.756781285450586,3,9,30,0,0,1
62,3,0,49.03809335891336,3,9,30,0,0,1
62,4,0,51.70000419037132,3,9,30,0,0,1
62,5,0,49.32179692598103,3,9,30,0,0,1
62,6,0,49.07247892503143,3,9,30,0,0,1
62,7,0,50.59373024011146,3,9,30,0,0,1
62,8,0,47.72843158051286,3,9,30,0,0,1
62,9,0,50.744694886944366,3,9,30,0,0,1
63,0,0,50.69087788427996,5,10,26,1,0,0
63,1,0,49.27208520425297,5,10,26,1,0,0
63,2,0,49.67391038170814,5,10,26,1,0,0
63,3,0,48.56275754838914,5,10,26,1,0,0
63,4,0,50.08385583542865,5,10,26,1,0,0
63,5,1,53.50306958163746,5,10,26,1,0,0
63,6,1,52.310838796832506,5,10,26,1,0,0
63,7,1,54.275286378136286,5,10,26,1,0,0
63,8,1,53.90025738752619,5,10,26,1,0,0
63,9,1,53.05491937766253,5,10,26,1,0,0
64,0,0,51.91437386069633,3,11,25,0,1,1
64,1,1,56.038276548628005,3,11,25,0,1,1
64,2,1,52.03156400035587,3,11,25,0,1,1
64,3,1,53.6372768996533,3,11,25,0,1,1
64,4,1,53.47994713964199,3,11,25,0,1,1
64,5,1,53.75855087165225,3,11,25,0,1,1
64,6,1,55.45692397134472,3,11,25,0,1,1
64,7,1,54.266224749674926,3,11,25,0,1,1
64,8,1,53.2261023706467,3,11,25,0,1,1
64,9,1,54.41527168001168,3,11,25,0,1,1
65,0,0,51.62650290360634,4,8,25,0,0,1
65,1,0,50.5110286964168,4,8,25,0,0,1
65,2,1,51.71428023542111,4,8,25,0,0,1
65,3,1,51.92918453864157,4,8,25,0,0,1
65,4,1,53.89460793802733,4,8,25,0,0,1
65,5,1,52.47528610632914,4,8,25,0,0,1
65,6,1,52.83333641667684,4,8,25,0,0,1
65,7,1,54.44194709976654,4,8,25,0,0,1
65,8,1,53.40970195483665,4,8,25,0,0,1
65,9,1,55.00211020460026,4,8,25,0,0,1
66,0,0,50.99434850112666,3,11,25,1,1,1
66,1,0,50.12272530624861,3,11,25,1,1,1
66,2,0,49.390492677113,3,11,25,1,1,1
66,3,0,48.33456537729498,3,11,25,1,1,1
66,4,0,47.731036244289406,3,11,25,1,1,1
66,5,0,49.18880804895963,3,11,25,1,1,1
66,6,0,50.00659360757725,3,11,25,1,1,1
66,7,0,48.59206130369046,3,11,25,1,1,1
66,8,0,49.0508814350153,3,11,25,1,1,1
66,9,0,49.3935377386744,3,11,25,1,1,1
67,0,0,45.8479028334668,0,6,26,0,1,0
67,1,0,49.472999688721934,0,6,26,0,1,0
67,2,0,49.46202701006314,0,6,26,0,1,0
67,3,0,47.819642165165625,0,6,26,0,1,0
67,4,0,48.67393807194671,0,6,26,0,1,0
67,5,0,48.40208443366708,0,6,26,0,1,0
67,6,0,49.62085759956791,0,6,26,0,1,0
67,7,0,48.32942475836093,0,6,26,0,1,0
67,8,1,49.73613527834669,0,6,26,0,1,0
67,9,1,51.462135230403526,0,6,26,0,1,0
68,0,0,50.34107367314841,3,13,24,1,1,0
68,1,0,48.78241194492324,3,13,24,1,1,0
68,2,0,47.55477869167717,3,13,24,1,1,0
68,3,0,49.18070590369815,3,13,24,1,1,0
68,4,0,50.82674170797012,3,13,24,1,1,0
68,5,1,52.1063972261842,3,13,24,1,1,0
68,6,1,53.65970332307656,3,13,24,1,1,0
68,7,1,53.9179633882624,3,13,24,1,1,0
68,8,1,49.50342945196229,3,13,24,1,1,0
68,9,1,53.69785134341778,3,13,24,1,1,0
69,0,0,53.32344789934988,5,9,20,1,0,0
69,1,0,51.68758039425621,5,9,20,1,0,0
69,2,0,52.10032541576796,5,9,20,1,0,0
69,3,0,50.53537368434637,5,9,20,1,0,0
69,4,0,54.19934091141241,5,9,20,1,0,0
69,5,0,53.12389173881154,5,9,20,1,0,0
69,6,0,50.73423967256134,5,9,20,1,0,0
69,7,0,53.78741788563346,5,9,20,1,0,0
69,8,0,48.89375209510103,5,9,20,1,0,0
69,9,0,52.47087716298052,5,9,20,1,0,0
70,0,0,50.81058710996938,3,10,26,0,1,1
70,1,0,49.55090782849367,3,10,26,0,1,1
70,2,1,48.55915575297572,3,10,26,0,1,1
70,3,1,53.288488418649,3,10,26,0,1,1
70,4,1,52.08116450168203,3,10,26,0,1,1
70,5,1,53.20174896000363,3,10,26,0,1,1
70,6,1,51.4156688462389,3,10,26,0,1,1
70,7,1,53.37911630095636,3,10,26,0,1,1
70,8,1,51.71435428159741,3,10,26,0,1,1
70,9,1,53.24777563580408,3,10,26,0,1,1
71,0,0,51.30548622043375,2,11,25,1,0,1
71,1,0,50.45957261740038,2,11,25,1,0,1
71,2,0,49.59748143598704,2,11,25,1,0,1
71,3,0,50.36395513997499,2,11,25,1,0,1
71,4,0,52.36354358103663,2,11,25,1,0,1
71,5,1,54.77851834272981,2,11,25,1,0,1
71,6,1,51.87750112787867,2,11,25,1,0,1
71,7,1,56.91348584880493,2,11,25,1,0,1
71,8,1,52.31440335985536,2,11,25,1,0,1
71,9,1,54.45182746189285,2,11,25,1,0,1
72,0,0,48.00470314485152,5,7,24,0,1,1
72,1,0,49.72021219791184,5,7,24,0,1,1
72,2,1,50.48911832618075,5,7,24,0,1,1
72,3,1,51.338988397105744,5,7,24,0,1,1
72,4,1,52.17079388597603,5,7,24,0,1,1
72,5,1,51.03103411408294,5,7,24,0,1,1
72,6,1,50.66129015254279,5,7,24,0,1,1
72,7,1,52.45726538546999,5,7,24,0,1,1
72,8,1,48.71614592984953,5,7,24,0,1,1
72,9,1,52.59780653304786,5,7,24,0,1,1
73,0,0,52.20295823301163,3,7,25,1,0,0
73,1,0,50.92512123842181,3,7,25,1,0,0
73,2,0,48.59140187843797,3,7,25,1,0,0
73,3,0,48.80266329122003,3,7,25,1,0,0
73,4,0,48.91785981815621,3,7,25,1,0,0
73,5,0,49.831596834770245,3,7,25,1,0,0
73,6,0,52.32458006529357,3,7,25,1,0,0
73,7,0,49.694413471047696,3,7,25,1,0,0
73,8,0,48.26200476589951,3,7,25,1,0,0
73,9,0,51.4472590066942,3,7,25,1,0,0
74,0,0,50.0203888786973,3,10,28,1,1,1
74,1,0,50.15263502825025,3,10,28,1,1,1
74,2,0,49.20537580721413,3,10,28,1,1,1
74,3,0,48.83463463639737,3,10,28,1,1,1
74,4,1,54.79217344656028,3,10,28,1,1,1
74,5,1,50.58596826618439,3,10,28,1,1,1
74,6,1,54.34027477104396,3,10,28,1,1,1
74,7,1,53.31405655350896,3,10,28,1,1,1
74,8,1,50.75865334101732,3,10,28,1,1,1
74,9,1,52.67630878264274,3,10,28,1,1,1
75,0,0,51.11029044648683,3,7,34,1,0,0
75,1,0,52.13644909878568,3,7,34,1,0,0
75,2,0,49.36840920902234,3,7,34,1,0,0
75,3,0,49.85481851379433,3,7,34,1,0,0
75,4,0,54.007214868053616,3,7,34,1,0,0
75,5,0,52.09265901401552,3,7,34,1,0,0
75,6,0,48.26039026513925,3,7,34,1,0,0
75,7,0,51.31499055815741,3,7,34,1,0,0
75,8,0,47.5311865102612,3,7,34,1,0,0
75,9,1,53.28621470864932,3,7,34,1,0,0
76,0,0,51.62656083327409,3,11,17,0,1,0
76,1,0,53.14658230888213,3,11,17,0,1,0
76,2,0,52.15828425128007,3,11,17,0,1,0
76,3,0,50.58175316400925,3,11,17,0,1,0
76,4,0,52.52308924871167,3,11,17,0,1,0
76,5,0,53.116216636832974,3,11,17,0,1,0
76,6,0,51.84672562964665,3,11,17,0,1,0
76,7,0,52.5515898438134,3,11,17,0,1,0
76,8,0,50.34037845890624,3,11,17,0,1,0
76,9,0,52.79223266171502,3,11,17,0,1,0
77,0,0,52.1295845017,1,11,27,1,0,0
77,1,0,52.165005020821525,1,11,27,1,0,0
77,2,0,49.61055569671383,1,11,27,1,0,0
77,3,0,51.03305445695498,1,11,27,1,0,0
77,4,0,52.03762309179617,1,11,27,1,0,0
77,5,0,53.25302522267685,1,11,27,1,0,0
77,6,0,51.80260793949442,1,11,27,1,0,0
77,7,0,52.83924419619677,1,11,27,1,0,0
77,8,0,50.26087713375331,1,11,27,1,0,0
77,9,0,50.634722207340815,1,11,27,1,0,0
78,0,0,53.248865975965245,4,11,22,1,1,0
78,1,0,52.01071641696425,4,11,22,1,1,0
78,2,0,49.61993635681302,4,11,22,1,1,0
78,3,0,50.61620197917348,4,11,22,1,1,0
78,4,0,49.691651158600266,4,11,22,1,1,0
78,5,0,50.02514613522675,4,11,22,1,1,0
78,6,0,49.297048014790825,4,11,22,1,1,0
78,7,0,51.15531157165477,4,11,22,1,1,0
78,8,0,49.53037132277248,4,11,22,1,1,0
78,9,0,52.63064285648669,4,11,22,1,1,0
79,0,0,49.4519577300372,5,14,23,1,1,0
79,1,0,49.47512107477339,5,14,23,1,1,0
79,2,1,51.81363417720437,5,14,23,1,1,0
79,3,1,50.16523446019647,5,14,23,1,1,0
79,4,1,54.85965091094452,5,14,23,1,1,0
79,5,1,54.73509142774208,5,14,23,1,1,0
79,6,1,50.68083832654302,5,14,23,1,1,0
79,7,1,53.21281486564386,5,14,23,1,1,0
79,8,1,50.958137092789066,5,14,23,1,1,0
79,9,1,54.14264855172424,5,14,23,1,1,0
80,0,0,51.87547675531951,4,9,26,0,1,0
80,1,1,53.6823677088531,4,9,26,0,1,0
80,2,1,52.45295194500439,4,9,26,0,1,0
80,3,1,52.9279475066671,4,9,26,0,1,0
80,4,1,52.297129257122485,4,9,26,0,1,0
80,5,1,54.218232224299456,4,9,26,0,1,0
80,6,1,53.99746718297023,4,9,26,0,1,0
80,7,1,55.31029984278671,4,9,26,0,1,0
80,8,1,52.22746601336994,4,9,26,0,1,0
80,9,1,53.828514566037406,4,9,26,0,1,0
81,0,0,51.63133967911799,4,6,24,1,0,1
81,1,0,53.25434313902309,4,6,24,1,0,1
81,2,0,49.17577304407963,4,6,24,1,0,1
81,3,0,49.01210314960691,4,6,24,1,0,1
81,4,0,51.20268972875248,4,6,24,1,0,1
81,5,0,50.901911501914405,4,6,24,1,0,1
81,6,0,51.07631056985071,4,6,24,1,0,1
81,7,0,51.814627330927024,4,6,24,1,0,1
81,8,0,47.913797268355054,4,6,24,1,0,1
81,9,0,51.551730408557326,4,6,24,1,0,1
82,0,0,51.01798491380506,3,8,21,1,0,0
82,1,0,48.78870299557364,3,8,21,1,0,0
82,2,0,48.47566310701907,3,8,21,1,0,0
82,3,0,48.16517790195428,3,8,21,1,0,0
82,4,0,49.8660505132212,3,8,21,1,0,0
82,5,0,48.48852413015253,3,8,21,1,0,0
82,6,0,47.33676108883126,3,8,21,1,0,0
82,7,0,51.31939026013326,3,8,21,1,0,0
82,8,0,48.055830255153,3,8,21,1,0,0
82,9,0,51.086423478218286,3,8,21,1,0,0
83,0,0,51.97958372849671,5,11,31,0,0,0
83,1,0,53.00353335242679,5,11,31,0,0,0
83,2,0,50.16862389582906,5,11,31,0,0,0
83,3,0,53.07778722383684,5,11,31,0,0,0
83,4,0,52.13613654044661,5,11,31,0,0,0
83,5,0,53.54246019703307,5,11,31,0,0,0
83,6,0,52.219845147649885,5,11,31,0,0,0
83,7,0,50.67702813412247,5,11,31,0,0,0
83,8,0,48.8658507847361,5,11,31,0,0,0
83,9,0,51.88773331756065,5,11,31,0,0,0
84,0,0,48.97446099919684,2,9,25,0,0,1
84,1,0,50.32313675914804,2,9,25,0,0,1
84,2,0,47.91993216360904,2,9,25,0,0,1
84,3,0,48.53028809655027,2,9,25,0,0,1
84,4,0,48.95188912939444,2,9,25,0,0,1
84,5,0,50.39569977455415,2,9,25,0,0,1
84,6,0,50.00009803222834,2,9,25,0,0,1
84,7,0,51.42841692818276,2,9,25,0,0,1
84,8,0,47.04930790703964,2,9,25,0,0,1
84,9,0,52.1424491953582,2,9,25,0,0,1
85,0,0,51.97341269419501,5,8,29,0,0,1
85,1,0,51.69193906364023,5,8,29,0,0,1
85,2,0,49.93133732317259,5,8,29,0,0,1
85,3,0,50.22459728901091,5,8,29,0,0,1
85,4,0,50.99626149186571,5,8,29,0,0,1
85,5,0,52.33705021806868,5,8,29,0,0,1
85,6,0,50.6475193186186,5,8,29,0,0,1
85,7,0,51.57718555176872,5,8,29,0,0,1
85,8,0,47.78252823320037,5,8,29,0,0,1
85,9,0,51.73238765161364,5,8,29,0,0,1
86,0,0,54.89642310283856,4,4,16,0,0,1
86,1,0,53.91556459668914,4,4,16,0,0,1
86,2,0,52.63623975967893,4,4,16,0,0,1
86,3,0,54.43278334656436,4,4,16,0,0,1
86,4,0,53.088658046635445,4,4,16,0,0,1
86,5,1,57.19024460418764,4,4,16,0,0,1
86,6,1,57.2690056914732,4,4,16,0,0,1
86,7,1,57.9571662959778,4,4,16,0,0,1
86,8,1,56.435516837913845,4,4,16,0,0,1
86,9,1,57.81682379398461,4,4,16,0,0,1
87,0,0,51.16754809721554,6,9,16,1,1,0
87,1,0,51.81637271850173,6,9,16,1,1,0
87,2,0,49.670511756758856,6,9,16,1,1,0
87,3,0,48.80315520554224,6,9,16,1,1,0
87,4,0,51.50790203563227,6,9,16,1,1,0
87,5,0,50.19463853717113,6,9,16,1,1,0
87,6,0,49.23979315330817,6,9,16,1,1,0
87,7,0,51.81045696928937,6,9,16,1,1,0
87,8,0,49.89278617874545,6,9,16,1,1,0
87,9,0,51.92206415149637,6,9,16,1,1,0
88,0,0,51.465169071127896,2,9,25,0,0,1
88,1,0,51.49193853236595,2,9,25,0,0,1
88,2,0,50.77958652178154,2,9,25,0,0,1
88,3,0,50.43850421670522,2,9,25,0,0,1
88,4,0,54.24183139356884,2,9,25,0,0,1
88,5,0,51.22974329574482,2,9,25,0,0,1
88,6,0,50.50427008986855,2,9,25,0,0,1
88,7,0,51.280391725177466,2,9,25,0,0,1
88,8,0,49.32494860749827,2,9,25,0,0,1
88,9,0,51.15808923104578,2,9,25,0,0,1
89,0,0,52.395983680909694,4,8,30,1,0,1
89,1,0,52.23774659659802,4,8,30,1,0,1
89,2,0,50.55498842496643,4,8,30,1,0,1
89,3,0,51.44529661442348,4,8,30,1,0,1
89,4,0,52.6350049702201,4,8,30,1,0,1
89,5,0,51.29144796803329,4,8,30,1,0,1
89,6,0,52.00072021021989,4,8,30,1,0,1
89,7,0,52.8587196139322,4,8,30,1,0,1
89,8,0,50.76748675852511,4,8,30,1,0,1
89,9,0,51.244340029799424,4,8,30,1,0,1
90,0,0,50.0003007127082,0,8,23,1,0,1
90,1,0,49.50003855668544,0,8,23,1,0,1
90,2,0,50.68787280619529,0,8,23,1,0,1
90,3,0,48.04126691474463,0,8,23,1,0,1
90,4,0,50.99613876979874,0,8,23,1,0,1
90,5,0,50.97008318351752,0,8,23,1,0,1
90,6,0,48.08596152190072,0,8,23,1,0,1
90,7,0,51.488684918616265,0,8,23,1,0,1
90,8,0,48.78367966041712,0,8,23,1,0,1
90,9,0,49.372535082017,0,8,23,1,0,1
91,0,0,50.520346764516056,5,7,35,1,0,1
91,1,0,50.28631831652015,5,7,35,1,0,1
91,2,0,49.86936272036009,5,7,35,1,0,1
91,3,0,49.902159182005846,5,7,35,1,0,1
91,4,0,48.899370783404834,5,7,35,1,0,1
91,5,0,49.83011919819101,5,7,35,1,0,1
91,6,0,51.18120814365856,5,7,35,1,0,1
91,7,1,52.57946686723061,5,7,35,1,0,1
91,8,1,51.57033560984908,5,7,35,1,0,1
91,9,1,53.93833070782685,5,7,35,1,0,1
92,0,0,53.24450979699735,3,6,26,0,1,0
92,1,0,55.25772767789024,3,6,26,0,1,0
92,2,0,51.40451486622469,3,6,26,0,1,0
92,3,0,51.33388182274985,3,6,26,0,1,0
92,4,0,53.805098443805065,3,6,26,0,1,0
92,5,0,53.21403806011761,3,6,26,0,1,0
92,6,0,53.91750377755038,3,6,26,0,1,0
92,7,0,53.94696328886202,3,6,26,0,1,0
92,8,0,52.61740420913218,3,6,26,0,1,0
92,9,0,52.45898093647754,3,6,26,0,1,0
93,0,0,50.10674698031959,3,10,28,1,1,1
93,1,0,50.35535498785699,3,10,28,1,1,1
93,2,0,46.62741551289891,3,10,28,1,1,1
93,3,0,49.12784171366447,3,10,28,1,1,1
93,4,0,50.885041091681,3,10,28,1,1,1
93,5,1,51.58653179629989,3,10,28,1,1,1
93,6,1,52.2373308187567,3,10,28,1,1,1
93,7,1,53.29580973620974,3,10,28,1,1,1
93,8,1,50.4133079997572,3,10,28,1,1,1
93,9,1,53.87969800487669,3,10,28,1,1,1
94,0,0,49.92389803539978,4,10,21,1,0,1
94,1,0,49.50535772424998,4,10,21,1,0,1
94,2,1,52.88936987635688,4,10,21,1,0,1
94,3,1,53.29352697418148,4,10,21,1,0,1
94,4,1,52.87146608994567,4,10,21,1,0,1
94,5,1,53.67645194434326,4,10,21,1,0,1
94,6,1,53.80596823111166,4,10,21,1,0,1
94,7,1,52.48195800425336,4,10,21,1,0,1
94,8,1,51.4915382447817,4,10,21,1,0,1
94,9,1,54.58697230807952,4,10,21,1,0,1
95,0,0,49.31947609409533,6,9,29,0,0,0
95,1,0,48.15137502224272,6,9,29,0,0,0
95,2,0,49.05789264187712,6,9,29,0,0,0
95,3,0,48.589053858370434,6,9,29,0,0,0
95,4,0,50.243573063854335,6,9,29,0,0,0
95,5,0,52.499824568499164,6,9,29,0,0,0
95,6,0,50.1981378021496,6,9,29,0,0,0
95,7,0,50.43503648974514,6,9,29,0,0,0
95,8,1,51.475707512334495,6,9,29,0,0,0
95,9,1,54.17452312990594,6,9,29,0,0,0
96,0,0,51.076166483362925,4,7,20,1,1,0
96,1,0,48.882472952994775,4,7,20,1,1,0
96,2,0,49.89630442628197,4,7,20,1,1,0
96,3,0,50.09504528291112,4,7,20,1,1,0
96,4,0,49.725388096850935,4,7,20,1,1,0
96,5,0,50.24718450863246,4,7,20,1,1,0
96,6,0,51.31898886664639,4,7,20,1,1,0
96,7,0,51.9958270043316,4,7,20,1,1,0
96,8,0,47.55767041662544,4,7,20,1,1,0
96,9,0,51.50863689425566,4,7,20,1,1,0
