store_id,year,ecommerce_adopted,annual_sales,store_size,employee_count,inventory_value,mall_location,weekend_sales,holiday_sales
54,4,1,49.51485762661531,5,7,22,0,0,1
54,5,1,49.30370821975251,5,7,22,0,0,1
54,6,1,50.975404973816936,5,7,22,0,0,1
54,7,1,48.28241980616279,5,7,22,0,0,1
54,8,1,50.440992639890666,5,7,22,0,0,1
54,9,1,50.1882458234199,5,7,22,0,0,1
55,0,0,47.311462336483714,2,8,19,1,0,1
55,1,0,45.38233083642911,2,8,19,1,0,1
55,2,0,45.36063594955749,2,8,19,1,0,1
55,3,0,45.66191898728388,2,8,19,1,0,1
55,4,0,45.80041464928869,2,8,19,1,0,1
55,5,1,49.33361540690799,2,8,19,1,0,1
55,6,1,52.54047274882989,2,8,19,1,0,1
55,7,1,48.55017597954681,2,8,19,1,0,1
55,8,1,51.11474831668396,2,8,19,1,0,1
55,9,1,49.18631414144256,2,8,19,1,0,1
56,0,0,48.51510061423947,6,10,16,0,0,0
56,1,0,45.73596154728858,6,10,16,0,0,0
56,2,0,47.50407113203195,6,10,16,0,0,0
56,3,0,46.8911128592404,6,10,16,0,0,0
56,4,0,48.63068424645439,6,10,16,0,0,0
56,5,0,48.41430792245904,6,10,16,0,0,0
56,6,1,54.905424057526055,6,10,16,0,0,0
56,7,1,51.25495141849044,6,10,16,0,0,0
56,8,1,52.18813231399091,6,10,16,0,0,0
56,9,1,53.62647554952903,6,10,16,0,0,0
57,0,0,43.96616426867046,5,7,23,1,1,0
57,1,0,43.25068128917348,5,7,23,1,1,0
57,2,0,45.05728553375944,5,7,23,1,1,0
57,3,0,41.93143099097644,5,7,23,1,1,0
57,4,0,43.34081515784711,5,7,23,1,1,0
57,5,0,43.22527055025466,5,7,23,1,1,0
57,6,0,46.07752098106991,5,7,23,1,1,0
57,7,0,42.17503803642818,5,7,23,1,1,0
57,8,0,42.20168543616261,5,7,23,1,1,0
57,9,0,43.62285901249861,5,7,23,1,1,0
58,0,0,45.117583766863866,5,5,25,0,1,0
58,1,0,46.16802870359327,5,5,25,0,1,0
58,2,0,43.43114627616835,5,5,25,0,1,0
58,3,0,43.32151522365,5,5,25,0,1,0
58,4,0,44.73819438270954,5,5,25,0,1,0
58,5,0,43.31876600713193,5,5,25,0,1,0
58,6,0,45.91515979079498,5,5,25,0,1,0
58,7,0,42.25569543971061,5,5,25,0,1,0
58,8,0,45.679477550179925,5,5,25,0,1,0
58,9,1,50.8192292751287,5,5,25,0,1,0
59,0,0,44.59056004854152,4,7,27,0,1,0
59,1,0,43.83132114299092,4,7,27,0,1,0
59,2,0,43.22633760571211,4,7,27,0,1,0
59,3,0,42.68677527026785,4,7,27,0,1,0
59,4,0,43.925944599947854,4,7,27,0,1,0
59,5,0,42.42338010928464,4,7,27,0,1,0
59,6,0,45.71295073173551,4,7,27,0,1,0
59,7,0,41.41985447326687,4,7,27,0,1,0
59,8,0,43.01074806374277,4,7,27,0,1,0
59,9,0,43.483144916889536,4,7,27,0,1,0
60,0,0,45.58930140702678,4,8,19,1,1,0
60,1,0,45.63748576875359,4,8,19,1,1,0
60,2,0,44.65042792316971,4,8,19,1,1,0
60,3,0,44.18536972657703,4,8,19,1,1,0
60,4,0,42.51921447781904,4,8,19,1,1,0
60,5,0,42.75483793116872,4,8,19,1,1,0
60,6,0,48.243079844550856,4,8,19,1,1,0
60,7,1,50.55032808136983,4,8,19,1,1,0
60,8,1,50.62247074152452,4,8,19,1,1,0
60,9,1,50.61162136146688,4,8,19,1,1,0
61,0,0,44.32513853835462,5,8,23,0,1,0
61,1,0,44.95981013215947,5,8,23,0,1,0
61,2,0,47.060080997115904,5,8,23,0,1,0
61,3,0,44.90827610878878,5,8,23,0,1,0
61,4,0,44.32633000484852,5,8,23,0,1,0
61,5,0,43.27924268861435,5,8,23,0,1,0
61,6,0,45.26494711746621,5,8,23,0,1,0
61,7,0,41.08316379221407,5,8,23,0,1,0
61,8,0,45.80269363879642,5,8,23,0,1,0
61,9,0,44.95397534908276,5,8,23,0,1,0
62,0,0,46.71888863705848,2,10,22,0,1,1
62,1,0,44.46802967984237,2,10,22,0,1,1
62,2,0,44.44484198993046,2,10,22,0,1,1
62,3,0,46.31429412047573,2,10,22,0,1,1
62,4,0,45.57003812373488,2,10,22,0,1,1
62,5,0,42.0273399018572,2,10,22,0,1,1
62,6,0,46.74713718116317,2,10,22,0,1,1
62,7,0,42.23611038971728,2,10,22,0,1,1
62,8,0,43.6550151973759,2,10,22,0,1,1
62,9,1,51.461645270244745,2,10,22,0,1,1
